Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
74.0,77.0,75.83,1.0,0.1,0.1,0.1,0.27,0.28,0.28,-0.95,-0.95,-0.95,0.0,5.0,5.0
72.0,76.0,73.8,0.99,-0.32,-0.31,-0.31,0.26,0.28,0.28,-0.9,-0.9,-0.9,0.0,5.0,5.0
75.0,76.0,75.67,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,0.0,5.0,5.0
71.0,72.0,71.2,1.01,0.25,0.25,0.25,0.34,0.34,0.34,0.91,0.92,0.91,0.0,5.0,5.0
75.0,77.0,76.17,0.99,-0.39,-0.39,-0.39,-0.15,-0.15,-0.15,-0.9,-0.9,-0.9,0.0,5.0,5.0
72.0,112.0,86.4,1.01,0.17,0.18,0.17,-0.03,-0.02,-0.03,0.98,0.99,0.99,0.0,5.0,5.0
71.0,72.0,71.2,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,0.0,5.0,5.0
73.0,75.0,73.67,0.99,-0.31,-0.31,-0.31,0.27,0.28,0.28,-0.9,-0.9,-0.9,0.0,5.0,5.0
69.0,70.0,69.17,0.99,-0.84,0.14,-0.45,-0.74,1.27,-0.14,-1.02,0.29,-0.54,0.0,0.0,5.0
75.0,77.0,76.67,0.99,-0.36,-0.35,-0.36,0.32,0.34,0.33,-0.87,-0.86,-0.86,0.0,5.0,5.0
75.0,77.0,76.5,0.99,-0.2,-0.19,-0.19,-0.97,-0.97,-0.97,-0.07,-0.06,-0.07,0.0,5.0,5.0
69.0,73.0,71.33,1.01,0.25,0.25,0.25,0.34,0.34,0.34,0.91,0.92,0.91,0.0,5.0,5.0
75.0,77.0,76.67,0.99,-0.21,-0.2,-0.2,-0.95,-0.94,-0.94,0.23,0.24,0.24,0.0,0.0,5.0
67.0,71.0,69.0,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,0.0,5.0,5.0
75.0,75.0,75.0,1.01,0.25,0.25,0.25,0.34,0.35,0.34,0.91,0.91,0.91,0.0,5.0,5.0
70.0,75.0,72.67,0.99,-0.32,-0.31,-0.31,0.27,0.28,0.28,-0.91,-0.9,-0.9,0.0,5.0,5.0
72.0,78.0,75.17,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,0.0,5.0,5.0
70.0,75.0,71.83,0.99,-0.2,-0.19,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,0.0,5.0,5.0
71.0,73.0,72.33,0.99,-0.32,-0.31,-0.31,0.27,0.29,0.28,-0.91,-0.9,-0.9,0.0,5.0,5.0
70.0,72.0,70.6,0.99,-0.32,-0.31,-0.31,0.27,0.28,0.27,-0.91,-0.89,-0.9,0.0,5.0,5.0
76.0,85.0,80.6,0.99,-0.29,-0.21,-0.26,-0.94,-0.83,-0.87,0.23,0.46,0.38,0.0,5.0,5.0
83.0,83.0,83.0,1.0,0.41,0.42,0.42,0.15,0.17,0.16,-0.9,-0.89,-0.89,0.0,5.0,5.0
76.0,77.0,76.17,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,0.0,5.0,5.0
70.0,71.0,70.75,0.99,0.34,0.34,0.34,-0.24,-0.23,-0.24,-0.91,-0.9,-0.9,0.0,5.0,5.0
77.0,79.0,78.5,1.0,0.1,0.1,0.1,0.28,0.28,0.28,-0.95,-0.95,-0.95,0.0,5.0,5.0
70.0,74.0,71.67,0.99,-0.2,-0.19,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,0.0,5.0,5.0
76.0,78.0,76.67,0.99,-0.2,-0.19,-0.19,-0.97,-0.97,-0.97,-0.07,-0.06,-0.06,0.0,5.0,5.0
69.0,70.0,69.17,0.99,-0.41,0.07,-0.37,-0.23,0.03,-0.21,-1.16,-0.79,-0.88,0.0,0.0,5.0
75.0,80.0,78.67,0.99,-0.2,-0.19,-0.19,-0.97,-0.97,-0.97,-0.07,-0.06,-0.06,0.0,5.0,5.0
74.0,75.0,74.17,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,0.0,5.0,5.0
75.0,85.0,79.0,1.0,0.27,0.28,0.27,-0.93,-0.92,-0.93,0.25,0.26,0.26,1.0,2.0,5.0
68.0,72.0,69.67,0.99,-0.32,-0.31,-0.31,0.26,0.27,0.27,-0.9,-0.9,-0.9,1.0,2.0,5.0
71.0,72.0,71.33,0.99,-0.45,-0.44,-0.45,0.29,0.31,0.3,-0.84,-0.83,-0.83,1.0,2.0,5.0
76.0,77.0,76.2,1.0,-0.74,-0.74,-0.74,-0.46,-0.46,-0.46,0.48,0.48,0.48,1.0,2.0,5.0
74.0,75.0,74.67,0.99,-0.32,-0.31,-0.31,0.26,0.28,0.27,-0.91,-0.9,-0.9,1.0,2.0,5.0
72.0,77.0,75.0,0.99,-0.3,-0.29,-0.3,0.65,0.66,0.66,-0.69,-0.68,-0.69,1.0,2.0,5.0
77.0,78.0,77.2,1.0,0.3,0.31,0.3,-0.95,-0.95,-0.95,-0.0,0.01,0.0,1.0,2.0,5.0
78.0,82.0,79.67,1.0,0.25,0.25,0.25,-0.93,-0.93,-0.93,0.26,0.26,0.26,1.0,2.0,5.0
76.0,77.0,76.5,0.99,-0.21,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,1.0,2.0,5.0
75.0,83.0,77.5,0.99,0.44,0.45,0.44,-0.37,-0.36,-0.37,-0.82,-0.81,-0.81,1.0,3.0,5.0
72.0,77.0,75.14,0.99,-0.3,-0.29,-0.29,0.65,0.66,0.66,-0.69,-0.69,-0.69,1.0,2.0,5.0
68.0,72.0,69.5,0.99,-0.32,-0.31,-0.31,0.26,0.28,0.27,-0.91,-0.9,-0.9,1.0,2.0,5.0
71.0,77.0,74.17,0.99,-0.31,-0.31,-0.31,0.27,0.29,0.28,-0.91,-0.9,-0.9,1.0,2.0,5.0
73.0,76.0,74.0,0.99,-0.41,-0.41,-0.41,0.05,0.06,0.05,-0.91,-0.9,-0.9,1.0,2.0,5.0
77.0,79.0,77.83,1.01,0.26,0.27,0.27,0.97,0.97,0.97,-0.07,-0.06,-0.06,1.0,3.0,5.0
74.0,75.0,74.67,1.01,0.27,0.28,0.27,0.3,0.3,0.3,0.92,0.92,0.92,1.0,3.0,5.0
71.0,75.0,72.67,0.99,-0.32,-0.31,-0.31,0.26,0.28,0.27,-0.91,-0.9,-0.9,1.0,2.0,5.0
77.0,78.0,77.17,0.99,0.4,0.46,0.45,-0.63,-0.2,-0.4,-0.89,-0.68,-0.79,1.0,3.0,5.0
77.0,78.0,77.2,0.99,0.45,0.46,0.46,-0.42,-0.41,-0.42,-0.79,-0.78,-0.78,1.0,3.0,5.0
77.0,81.0,79.0,1.0,0.2,0.2,0.2,0.98,0.99,0.98,-0.05,-0.05,-0.05,1.0,3.0,5.0
59.0,61.0,59.8,1.0,-0.37,-0.36,-0.37,-0.22,-0.22,-0.22,0.9,0.91,0.9,0.0,5.0,3.0
51.0,52.0,51.67,1.0,-0.54,-0.09,-0.32,0.32,1.0,0.84,-0.95,0.44,-0.15,0.0,0.0,3.0
53.0,54.0,53.83,1.0,-0.51,-0.34,-0.39,0.83,0.96,0.92,-0.17,0.06,0.0,0.0,0.0,3.0
62.0,65.0,63.67,1.0,-0.36,-0.35,-0.36,-0.22,-0.21,-0.21,0.9,0.91,0.91,0.0,5.0,3.0
58.0,61.0,59.5,1.0,-0.61,-0.6,-0.6,-0.13,-0.12,-0.12,-0.8,-0.78,-0.79,0.0,5.0,3.0
59.0,59.0,59.0,1.0,-0.28,-0.27,-0.27,-0.35,-0.34,-0.34,0.89,0.9,0.89,0.0,0.0,3.0
57.0,58.0,57.2,1.0,-0.28,-0.27,-0.27,-0.35,-0.34,-0.35,0.89,0.9,0.89,0.0,0.0,3.0
60.0,65.0,62.67,1.0,0.45,0.46,0.45,-0.13,-0.12,-0.13,-0.89,-0.87,-0.88,0.0,0.0,3.0
56.0,64.0,59.33,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.13,-0.89,-0.88,-0.88,0.0,0.0,3.0
61.0,63.0,62.0,1.0,-0.38,-0.36,-0.37,-0.22,-0.21,-0.22,0.89,0.9,0.9,0.0,5.0,3.0
58.0,58.0,58.0,1.0,-0.27,-0.26,-0.26,-0.31,-0.3,-0.3,0.9,0.92,0.91,0.0,0.0,3.0
55.0,58.0,56.83,1.0,-0.61,-0.6,-0.6,-0.13,-0.11,-0.12,-0.8,-0.79,-0.79,0.0,5.0,3.0
58.0,58.0,58.0,1.0,-0.27,-0.26,-0.27,-0.18,-0.18,-0.18,0.93,0.95,0.94,1.0,2.0,3.0
47.0,76.0,55.75,1.0,-0.16,-0.15,-0.16,-0.99,-0.98,-0.99,-0.02,0.02,-0.01,1.0,2.0,3.0
56.0,59.0,57.8,1.0,-0.27,-0.26,-0.27,-0.21,-0.2,-0.21,0.93,0.95,0.94,1.0,2.0,3.0
53.0,54.0,53.2,1.0,-0.05,-0.04,-0.04,-0.99,-0.97,-0.98,0.18,0.19,0.19,1.0,2.0,3.0
61.0,67.0,64.0,1.0,-0.61,-0.59,-0.6,-0.14,-0.12,-0.13,-0.8,-0.79,-0.79,1.0,2.0,3.0
57.0,59.0,58.4,1.0,0.36,0.37,0.36,0.11,0.12,0.12,-0.93,-0.92,-0.93,1.0,2.0,3.0
48.0,59.0,54.5,1.0,0.45,0.47,0.46,-0.14,-0.12,-0.13,-0.88,-0.87,-0.88,1.0,2.0,3.0
67.0,76.0,70.0,1.0,0.45,0.47,0.45,-0.14,-0.12,-0.13,-0.89,-0.87,-0.88,1.0,2.0,3.0
55.0,59.0,56.83,1.0,-0.44,-0.19,-0.36,0.61,0.98,0.91,-0.66,0.25,0.04,1.0,2.0,3.0
57.0,59.0,57.8,1.0,-0.94,-0.3,-0.54,-0.57,0.17,-0.28,0.33,1.03,0.71,1.0,2.0,3.0
59.0,63.0,61.71,1.0,-0.61,-0.6,-0.6,-0.14,-0.12,-0.13,-0.8,-0.78,-0.79,1.0,2.0,3.0
59.0,61.0,60.2,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.12,-0.89,-0.88,-0.89,1.0,2.0,3.0
55.0,58.0,57.0,1.0,-0.27,-0.26,-0.26,-0.22,-0.21,-0.21,0.93,0.94,0.94,1.0,2.0,3.0
59.0,65.0,61.2,1.0,-0.05,-0.04,-0.05,-0.99,-0.98,-0.98,0.15,0.17,0.16,1.0,2.0,3.0
58.0,59.0,58.5,1.0,-0.27,-0.27,-0.27,-0.13,-0.12,-0.12,0.95,0.96,0.95,1.0,2.0,3.0
55.0,56.0,55.33,1.0,-0.27,-0.26,-0.27,-0.12,-0.12,-0.12,0.95,0.96,0.95,1.0,2.0,3.0
69.0,83.0,76.8,1.0,-0.05,-0.04,-0.05,-0.99,-0.98,-0.98,0.16,0.17,0.17,1.0,2.0,3.0
57.0,60.0,58.67,1.0,0.36,0.36,0.36,0.1,0.11,0.11,-0.93,-0.92,-0.93,1.0,2.0,3.0
54.0,59.0,56.14,1.0,0.45,0.47,0.46,-0.14,-0.13,-0.14,-0.89,-0.87,-0.88,1.0,2.0,3.0
60.0,60.0,60.0,1.0,0.44,0.45,0.45,-0.13,-0.12,-0.12,-0.9,-0.88,-0.89,1.0,2.0,3.0
55.0,65.0,60.2,1.0,-0.2,-0.14,-0.15,-1.05,-0.76,-0.98,-0.35,0.29,0.0,1.0,2.0,3.0
72.0,73.0,72.5,1.0,-0.11,-0.02,-0.08,0.77,0.87,0.81,0.5,0.63,0.59,0.0,5.0,7.0
63.0,64.0,63.6,1.0,0.04,0.04,0.04,-0.99,-0.98,-0.99,0.14,0.16,0.15,0.0,0.0,7.0
72.0,74.0,72.6,1.0,-0.1,-0.08,-0.09,0.81,0.84,0.82,0.54,0.59,0.56,0.0,5.0,7.0
62.0,63.0,62.17,0.99,-0.22,-0.2,-0.21,0.1,0.16,0.13,-0.97,-0.93,-0.96,0.0,0.0,7.0
70.0,70.0,70.0,1.0,0.65,0.66,0.65,0.75,0.76,0.76,-0.02,-0.0,-0.01,0.0,0.0,7.0
74.0,75.0,74.43,0.99,-0.33,-0.32,-0.32,-0.14,-0.13,-0.14,-0.93,-0.92,-0.93,0.0,5.0,7.0
61.0,62.0,61.17,1.0,0.04,0.05,0.04,-0.99,-0.98,-0.99,0.14,0.15,0.14,0.0,0.0,7.0
71.0,74.0,72.5,1.0,-0.49,0.69,0.24,-1.16,0.91,-0.86,-1.44,0.44,0.28,0.0,5.0,7.0
75.0,77.0,76.0,1.01,0.27,0.28,0.27,-0.29,-0.28,-0.28,0.92,0.93,0.93,1.0,2.0,7.0
75.0,83.0,79.0,1.0,0.3,0.3,0.3,0.63,0.64,0.64,0.71,0.72,0.72,1.0,2.0,7.0
59.0,66.0,63.4,1.0,0.16,0.18,0.17,-0.91,-0.89,-0.89,0.4,0.43,0.42,1.0,2.0,7.0
64.0,65.0,64.6,0.99,-0.26,-0.25,-0.25,-0.3,-0.28,-0.29,-0.93,-0.91,-0.91,1.0,2.0,7.0
60.0,66.0,62.67,1.0,0.3,0.31,0.3,0.64,0.65,0.64,0.7,0.71,0.71,1.0,2.0,7.0
63.0,63.0,63.0,0.99,-0.49,-0.22,-0.25,-0.58,0.0,-0.15,-1.08,-0.61,-0.93,1.0,2.0,7.0
58.0,59.0,58.83,0.99,-0.22,-0.21,-0.22,0.12,0.13,0.12,-0.96,-0.95,-0.96,1.0,2.0,7.0
61.0,72.0,65.67,1.0,0.19,0.2,0.2,-0.94,-0.92,-0.93,0.31,0.33,0.31,1.0,2.0,7.0
65.0,66.0,65.5,0.99,-0.25,-0.24,-0.24,-0.28,-0.26,-0.27,-0.93,-0.92,-0.92,1.0,2.0,7.0
65.0,66.0,65.17,0.99,-0.25,-0.24,-0.24,-0.28,-0.26,-0.27,-0.92,-0.91,-0.92,1.0,2.0,7.0
58.0,66.0,60.33,1.0,0.18,0.19,0.19,-0.91,-0.89,-0.9,0.39,0.41,0.4,1.0,2.0,7.0
71.0,73.0,71.67,1.01,0.38,0.42,0.39,0.26,0.31,0.27,0.85,0.92,0.89,1.0,2.0,7.0
63.0,68.0,65.33,1.01,0.27,0.28,0.28,-0.3,-0.29,-0.29,0.92,0.93,0.92,1.0,2.0,7.0
73.0,76.0,74.6,0.99,-0.06,-0.05,-0.05,0.16,0.17,0.16,-0.98,-0.97,-0.98,1.0,2.0,7.0
68.0,73.0,71.17,1.01,0.26,0.35,0.3,-0.39,-0.23,-0.29,0.86,0.98,0.91,1.0,2.0,7.0
70.0,75.0,72.4,1.01,0.29,0.35,0.32,-0.32,-0.25,-0.3,0.89,0.91,0.91,1.0,1.0,7.0
72.0,73.0,72.4,0.99,-0.12,0.07,-0.04,0.13,0.27,0.16,-1.02,-0.9,-0.98,1.0,2.0,7.0
72.0,75.0,73.67,0.99,-0.05,-0.04,-0.05,0.15,0.16,0.16,-0.98,-0.97,-0.98,1.0,2.0,7.0
68.0,68.0,68.0,0.99,-0.25,-0.24,-0.25,-0.32,-0.28,-0.29,-0.92,-0.89,-0.91,1.0,2.0,7.0
67.0,68.0,67.83,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.63,-0.62,-0.62,0.0,5.0,30.0
70.0,71.0,70.4,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.63,-0.61,-0.62,0.0,5.0,30.0
67.0,68.0,67.83,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
71.0,77.0,74.0,1.0,0.17,0.18,0.17,-0.62,-0.62,-0.62,-0.77,-0.76,-0.76,0.0,5.0,30.0
66.0,67.0,66.5,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
67.0,68.0,67.83,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.39,-0.37,-0.38,0.0,5.0,30.0
68.0,70.0,68.67,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,0.0,0.0,30.0
65.0,67.0,65.6,1.0,-0.28,-0.28,-0.28,-0.23,-0.22,-0.22,-0.94,-0.93,-0.93,0.0,5.0,30.0
75.0,89.0,81.83,1.0,-0.18,-0.17,-0.17,0.31,0.32,0.31,-0.94,-0.93,-0.94,0.0,5.0,30.0
65.0,72.0,68.83,1.0,0.83,0.84,0.83,0.17,0.17,0.17,-0.54,-0.52,-0.53,0.0,5.0,30.0
68.0,68.0,68.0,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,0.0,0.0,30.0
66.0,67.0,66.17,1.0,0.44,0.45,0.44,-0.81,-0.8,-0.81,-0.39,-0.37,-0.38,0.0,5.0,30.0
66.0,66.0,66.0,1.0,-0.28,-0.27,-0.28,-0.23,-0.22,-0.22,-0.94,-0.93,-0.93,0.0,5.0,30.0
71.0,75.0,73.83,1.0,-0.1,-0.09,-0.1,0.54,0.55,0.54,-0.84,-0.84,-0.84,0.0,0.0,30.0
67.0,68.0,67.67,1.0,-0.1,-0.09,-0.1,0.54,0.54,0.54,-0.84,-0.84,-0.84,0.0,0.0,30.0
73.0,99.0,89.6,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.38,-0.36,-0.37,0.0,5.0,30.0
72.0,76.0,74.29,1.0,0.45,0.46,0.45,-0.81,-0.8,-0.81,-0.37,-0.34,-0.36,0.0,5.0,30.0
66.0,74.0,70.17,1.0,0.74,0.74,0.74,0.52,0.53,0.52,-0.43,-0.42,-0.43,0.0,5.0,30.0
66.0,74.0,71.8,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.38,-0.37,-0.37,0.0,5.0,30.0
66.0,68.0,67.6,1.0,-0.68,-0.67,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
68.0,68.0,68.0,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.63,-0.61,-0.62,0.0,5.0,30.0
67.0,68.0,67.67,1.0,-0.68,-0.67,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
69.0,71.0,70.67,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.38,-0.37,-0.37,0.0,5.0,30.0
67.0,68.0,67.4,1.0,-0.11,-0.1,-0.1,0.42,0.43,0.43,-0.9,-0.9,-0.9,1.0,2.0,30.0
70.0,70.0,70.0,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,1.0,2.0,30.0
67.0,68.0,67.5,1.0,-0.11,-0.1,-0.1,0.43,0.43,0.43,-0.9,-0.9,-0.9,1.0,1.0,30.0
68.0,69.0,68.2,1.0,-0.1,-0.1,-0.1,0.42,0.43,0.42,-0.91,-0.9,-0.9,1.0,2.0,30.0
63.0,69.0,66.17,1.0,-0.54,-0.53,-0.53,0.17,0.19,0.18,-0.84,-0.83,-0.83,1.0,2.0,30.0
80.0,86.0,82.67,1.0,-0.3,-0.29,-0.3,0.11,0.12,0.11,-0.95,-0.95,-0.95,1.0,3.0,30.0
68.0,70.0,69.0,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.44,-0.9,-0.89,-0.9,1.0,1.0,30.0
70.0,71.0,70.2,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.44,-0.9,-0.89,-0.9,1.0,1.0,30.0
66.0,66.0,66.0,1.0,-0.04,-0.03,-0.03,-0.01,-0.01,-0.01,0.99,1.0,1.0,1.0,2.0,30.0
61.0,61.0,61.0,1.0,-0.02,-0.01,-0.02,-0.04,-0.04,-0.04,-1.0,-1.0,-1.0,1.0,2.0,30.0
64.0,66.0,65.33,1.01,-0.24,-0.15,-0.19,0.44,0.63,0.6,-0.9,-0.75,-0.78,1.0,2.0,30.0
64.0,67.0,65.8,1.0,-0.36,-0.35,-0.35,0.17,0.19,0.18,-0.93,-0.91,-0.92,1.0,2.0,30.0
71.0,75.0,72.83,1.0,0.78,0.79,0.79,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,2.0,30.0
69.0,74.0,70.83,1.0,0.22,0.24,0.23,-0.33,-0.32,-0.32,-0.92,-0.91,-0.92,0.0,0.0,19.0
71.0,75.0,73.17,1.0,0.22,0.23,0.22,-0.37,-0.36,-0.36,-0.91,-0.9,-0.9,0.0,0.0,19.0
63.0,71.0,67.17,1.0,-0.62,-0.61,-0.61,0.15,0.16,0.16,-0.78,-0.77,-0.77,0.0,5.0,19.0
65.0,67.0,66.0,1.0,0.22,0.23,0.22,-0.05,-0.05,-0.05,-0.97,-0.97,-0.97,0.0,0.0,19.0
71.0,77.0,74.33,1.0,-0.5,-0.49,-0.49,0.85,0.85,0.85,-0.2,-0.19,-0.19,0.0,5.0,19.0
77.0,79.0,78.5,1.0,-0.37,-0.36,-0.37,0.83,0.83,0.83,-0.42,-0.42,-0.42,0.0,5.0,19.0
74.0,77.0,75.5,1.0,-0.43,-0.42,-0.42,0.87,0.88,0.87,-0.25,-0.23,-0.24,0.0,5.0,19.0
73.0,74.0,73.67,1.0,0.64,0.66,0.65,0.17,0.19,0.17,-0.75,-0.73,-0.74,0.0,0.0,19.0
70.0,75.0,72.8,1.0,-0.64,-0.63,-0.63,0.13,0.14,0.14,-0.76,-0.76,-0.76,0.0,5.0,19.0
80.0,82.0,80.67,1.0,-0.38,-0.37,-0.38,0.83,0.83,0.83,-0.42,-0.41,-0.41,0.0,5.0,19.0
62.0,65.0,63.5,1.0,0.13,0.14,0.13,0.29,0.31,0.3,-0.95,-0.94,-0.94,0.0,0.0,19.0
66.0,67.0,66.33,1.01,-1.06,0.45,-0.07,0.07,0.93,0.56,-1.07,-0.47,-0.77,0.0,0.0,19.0
73.0,77.0,74.33,1.0,-0.49,-0.49,-0.49,0.84,0.84,0.84,-0.24,-0.23,-0.24,0.0,5.0,19.0
71.0,72.0,71.83,1.0,-0.64,-0.63,-0.63,0.13,0.14,0.14,-0.76,-0.76,-0.76,0.0,5.0,19.0
68.0,74.0,71.0,1.0,-0.58,-0.57,-0.57,-0.76,-0.74,-0.75,-0.33,-0.32,-0.32,0.0,5.0,19.0
71.0,73.0,71.67,1.0,-0.63,-0.63,-0.63,0.13,0.15,0.14,-0.77,-0.76,-0.76,0.0,5.0,19.0
62.0,64.0,62.6,1.0,0.13,0.14,0.14,0.27,0.28,0.27,-0.95,-0.95,-0.95,0.0,0.0,19.0
72.0,79.0,75.71,1.0,-0.62,-0.61,-0.62,0.05,0.06,0.06,-0.79,-0.78,-0.78,0.0,5.0,19.0
75.0,78.0,77.0,1.0,-0.36,-0.35,-0.36,0.82,0.83,0.82,-0.45,-0.44,-0.44,0.0,5.0,19.0
70.0,72.0,71.4,1.02,-0.72,1.34,0.17,-1.18,1.36,0.5,-1.77,0.74,-0.27,0.0,0.0,19.0
75.0,76.0,75.4,1.0,0.21,0.22,0.22,-0.37,-0.36,-0.36,-0.91,-0.9,-0.9,0.0,0.0,19.0
68.0,75.0,72.2,1.0,-0.87,0.52,-0.1,-0.95,0.8,-0.43,-1.39,0.63,-0.68,0.0,5.0,19.0
70.0,72.0,70.83,1.0,-0.64,-0.62,-0.63,0.13,0.16,0.14,-0.77,-0.75,-0.76,0.0,5.0,19.0
75.0,77.0,76.2,1.0,0.64,0.66,0.65,0.17,0.19,0.18,-0.74,-0.73,-0.74,0.0,0.0,19.0
68.0,76.0,70.67,1.0,-0.58,-0.57,-0.58,-0.76,-0.74,-0.75,-0.33,-0.31,-0.32,0.0,5.0,19.0
72.0,77.0,74.67,1.0,0.22,0.23,0.23,-0.33,-0.32,-0.33,-0.92,-0.91,-0.92,0.0,0.0,19.0
70.0,76.0,73.5,1.0,0.22,0.23,0.23,-0.34,-0.33,-0.33,-0.92,-0.91,-0.91,0.0,0.0,19.0
71.0,73.0,71.8,1.0,-0.64,-0.63,-0.63,0.13,0.15,0.14,-0.76,-0.76,-0.76,0.0,5.0,19.0
73.0,78.0,76.33,1.0,-0.42,-0.42,-0.42,0.87,0.88,0.87,-0.24,-0.24,-0.24,0.0,5.0,19.0
71.0,74.0,71.8,1.0,-0.63,-0.62,-0.63,0.13,0.14,0.14,-0.77,-0.76,-0.76,0.0,5.0,19.0
72.0,74.0,73.0,1.0,-0.79,-0.73,-0.77,-0.14,-0.0,-0.03,-0.64,-0.62,-0.63,0.0,5.0,19.0
76.0,78.0,77.0,1.0,-0.37,-0.36,-0.36,0.83,0.84,0.83,-0.42,-0.41,-0.42,0.0,5.0,19.0
71.0,79.0,73.5,1.0,-0.62,-0.61,-0.61,0.15,0.16,0.15,-0.78,-0.77,-0.77,0.0,5.0,19.0
73.0,76.0,74.5,1.0,-0.63,-0.63,-0.63,0.13,0.15,0.14,-0.77,-0.76,-0.76,0.0,5.0,19.0
70.0,70.0,70.0,1.0,0.21,0.22,0.21,-0.06,-0.05,-0.05,-0.98,-0.97,-0.97,0.0,0.0,19.0
65.0,68.0,66.33,1.0,0.22,0.23,0.22,-0.09,-0.01,-0.05,-0.97,-0.96,-0.97,0.0,0.0,19.0
62.0,65.0,64.33,1.0,0.13,0.14,0.14,0.28,0.31,0.28,-0.95,-0.94,-0.95,0.0,0.0,19.0
69.0,76.0,74.67,1.0,-0.99,-0.57,-0.83,-0.82,0.55,0.15,-0.73,0.5,-0.42,0.0,0.0,19.0
68.0,70.0,69.6,1.0,0.19,0.27,0.22,-0.11,0.05,-0.05,-0.98,-0.94,-0.97,0.0,0.0,19.0
61.0,68.0,64.83,1.0,0.13,0.15,0.14,0.27,0.3,0.27,-0.96,-0.94,-0.95,1.0,1.0,19.0
76.0,77.0,76.83,1.0,-0.54,-0.54,-0.54,0.82,0.83,0.82,-0.19,-0.18,-0.18,1.0,3.0,19.0
76.0,84.0,82.5,1.0,-0.6,-0.59,-0.6,0.04,0.05,0.05,-0.81,-0.79,-0.8,1.0,2.0,19.0
75.0,81.0,78.0,1.0,-0.61,-0.6,-0.6,0.11,0.12,0.12,-0.79,-0.78,-0.79,1.0,3.0,19.0
72.0,77.0,73.83,1.0,-0.52,-0.51,-0.51,0.82,0.83,0.83,-0.24,-0.23,-0.23,1.0,3.0,19.0
66.0,69.0,67.6,1.0,-0.61,-0.6,-0.6,0.06,0.08,0.07,-0.8,-0.79,-0.8,1.0,2.0,19.0
73.0,82.0,76.17,1.0,-0.62,-0.61,-0.62,-0.0,0.01,0.0,-0.79,-0.78,-0.79,1.0,2.0,19.0
72.0,75.0,74.0,1.0,-0.51,-0.5,-0.51,0.82,0.83,0.83,-0.25,-0.24,-0.25,1.0,3.0,19.0
74.0,77.0,75.8,1.0,-0.82,-0.75,-0.78,-0.1,-0.01,-0.05,-0.65,-0.58,-0.62,1.0,2.0,19.0
75.0,77.0,76.17,1.0,-0.44,-0.44,-0.44,0.86,0.87,0.87,-0.24,-0.23,-0.24,1.0,3.0,19.0
66.0,68.0,66.67,1.0,-0.6,-0.41,-0.49,0.22,0.7,0.56,-0.79,-0.49,-0.67,1.0,2.0,19.0
75.0,76.0,75.67,1.0,-0.51,-0.5,-0.51,0.82,0.83,0.83,-0.25,-0.24,-0.25,1.0,3.0,19.0
72.0,78.0,75.33,1.0,-0.36,-0.36,-0.36,0.82,0.82,0.82,-0.45,-0.44,-0.45,1.0,2.0,19.0
