Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
75.0,77.0,75.67,0.99,-0.39,-0.38,-0.39,-0.16,-0.15,-0.15,-0.9,-0.89,-0.9,0.0,5.0,5.0
84.0,86.0,84.5,0.99,0.33,0.34,0.34,-0.25,-0.24,-0.25,-0.91,-0.9,-0.9,0.0,5.0,5.0
81.0,85.0,83.0,0.99,0.34,0.34,0.34,-0.25,-0.24,-0.25,-0.91,-0.9,-0.9,0.0,5.0,5.0
70.0,72.0,70.8,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,0.0,5.0,5.0
71.0,72.0,71.2,1.01,0.25,0.25,0.25,0.34,0.34,0.34,0.91,0.92,0.91,0.0,5.0,5.0
80.0,85.0,82.0,0.99,0.33,0.34,0.34,-0.25,-0.24,-0.25,-0.9,-0.9,-0.9,0.0,5.0,5.0
75.0,77.0,76.67,0.99,-0.36,-0.35,-0.36,0.32,0.34,0.33,-0.87,-0.86,-0.86,0.0,5.0,5.0
70.0,72.0,70.6,0.99,-0.32,-0.31,-0.31,0.27,0.28,0.27,-0.91,-0.89,-0.9,0.0,5.0,5.0
69.0,72.0,70.0,0.99,-0.2,-0.19,-0.19,-0.97,-0.97,-0.97,-0.07,-0.06,-0.06,0.0,5.0,5.0
79.0,82.0,79.8,1.0,0.1,0.1,0.1,0.28,0.28,0.28,-0.95,-0.95,-0.95,0.0,5.0,5.0
73.0,76.0,74.83,0.99,-0.39,-0.39,-0.39,-0.16,-0.15,-0.15,-0.91,-0.89,-0.9,0.0,5.0,5.0
74.0,76.0,75.33,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,0.0,5.0,5.0
80.0,86.0,82.17,1.0,0.1,0.1,0.1,0.28,0.28,0.28,-0.95,-0.95,-0.95,0.0,5.0,5.0
76.0,77.0,76.17,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,0.0,5.0,5.0
59.0,68.0,62.86,1.0,0.45,0.47,0.45,-0.13,-0.12,-0.13,-0.89,-0.87,-0.88,0.0,0.0,3.0
56.0,68.0,60.5,1.0,-0.46,-0.36,-0.4,0.84,0.97,0.91,0.02,0.33,0.11,0.0,0.0,3.0
51.0,52.0,51.67,1.0,-0.54,-0.09,-0.32,0.32,1.0,0.84,-0.95,0.44,-0.15,0.0,0.0,3.0
61.0,64.0,62.33,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.13,-0.91,-0.87,-0.88,0.0,0.0,3.0
58.0,58.0,58.0,1.0,-0.28,-0.27,-0.27,-0.36,-0.34,-0.35,0.88,0.9,0.89,0.0,0.0,3.0
59.0,61.0,59.6,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.12,-0.89,-0.88,-0.89,1.0,1.0,3.0
61.0,63.0,62.33,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.13,-0.89,-0.88,-0.88,1.0,1.0,3.0
57.0,64.0,59.17,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.13,-0.89,-0.88,-0.88,1.0,1.0,3.0
60.0,61.0,60.17,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.12,-0.9,-0.88,-0.89,1.0,1.0,3.0
59.0,63.0,61.33,1.0,0.44,0.46,0.45,-0.13,-0.11,-0.12,-0.89,-0.87,-0.89,1.0,1.0,3.0
59.0,60.0,59.83,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.12,-0.89,-0.88,-0.89,1.0,1.0,3.0
56.0,59.0,57.67,1.0,0.36,0.37,0.36,0.12,0.12,0.12,-0.93,-0.92,-0.93,1.0,2.0,3.0
59.0,60.0,59.67,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.12,-0.89,-0.88,-0.89,1.0,2.0,3.0
59.0,62.0,60.83,1.0,0.44,0.46,0.45,-0.13,-0.11,-0.12,-0.9,-0.88,-0.89,1.0,2.0,3.0
53.0,57.0,54.0,1.0,-0.26,-0.25,-0.26,-0.3,-0.29,-0.29,0.91,0.92,0.92,1.0,2.0,3.0
54.0,56.0,55.0,1.0,-0.18,-0.17,-0.18,-0.2,-0.2,-0.2,0.96,0.96,0.96,1.0,2.0,3.0
53.0,55.0,54.0,1.0,0.45,0.47,0.46,-0.14,-0.13,-0.14,-0.88,-0.87,-0.88,1.0,2.0,3.0
53.0,53.0,53.0,1.0,-0.26,-0.25,-0.26,-0.33,-0.32,-0.33,0.9,0.91,0.91,1.0,2.0,3.0
56.0,59.0,58.0,1.0,0.35,0.37,0.36,0.11,0.12,0.12,-0.93,-0.92,-0.93,1.0,2.0,3.0
59.0,65.0,61.4,1.0,-0.61,-0.6,-0.6,-0.14,-0.12,-0.13,-0.8,-0.78,-0.79,1.0,2.0,3.0
62.0,63.0,62.4,1.0,-0.61,-0.6,-0.61,-0.14,-0.13,-0.14,-0.8,-0.78,-0.79,1.0,2.0,3.0
60.0,62.0,61.5,1.0,-0.36,-0.35,-0.36,-0.22,-0.21,-0.21,0.9,0.91,0.91,0.0,5.0,3.0
59.0,61.0,59.8,1.0,-0.37,-0.36,-0.37,-0.22,-0.22,-0.22,0.9,0.91,0.9,0.0,5.0,3.0
51.0,56.0,53.4,1.0,-0.61,-0.59,-0.6,-0.14,-0.12,-0.13,-0.8,-0.79,-0.79,0.0,5.0,3.0
60.0,63.0,61.2,1.0,-0.61,-0.59,-0.6,-0.14,-0.12,-0.13,-0.8,-0.79,-0.79,0.0,5.0,3.0
69.0,77.0,74.29,1.0,-0.01,0.0,-0.0,-1.0,-0.99,-0.99,0.09,0.11,0.1,0.0,0.0,7.0
73.0,75.0,73.8,1.01,0.39,0.42,0.4,0.14,0.23,0.2,0.88,0.92,0.9,0.0,0.0,7.0
63.0,67.0,65.33,1.0,0.04,0.04,0.04,-0.99,-0.98,-0.99,0.14,0.16,0.15,0.0,0.0,7.0
75.0,77.0,75.67,1.0,-0.01,0.0,-0.0,-1.0,-0.99,-0.99,0.09,0.11,0.1,0.0,0.0,7.0
74.0,75.0,74.33,1.01,0.4,0.4,0.4,0.18,0.2,0.19,0.9,0.91,0.9,0.0,0.0,7.0
69.0,69.0,69.0,1.0,0.11,0.13,0.12,-0.95,-0.93,-0.94,0.28,0.35,0.33,1.0,1.0,7.0
68.0,72.0,68.83,1.01,0.28,0.28,0.28,-0.3,-0.29,-0.3,0.92,0.93,0.92,1.0,1.0,7.0
73.0,74.0,73.2,0.99,-0.1,-0.02,-0.05,0.12,0.22,0.16,-1.01,-0.93,-0.98,1.0,1.0,7.0
62.0,63.0,62.17,0.99,-0.24,-0.23,-0.24,-0.04,-0.02,-0.03,-0.96,-0.96,-0.96,1.0,1.0,7.0
64.0,65.0,64.17,0.99,-0.26,-0.25,-0.25,-0.3,-0.28,-0.29,-0.92,-0.9,-0.91,1.0,1.0,7.0
57.0,58.0,57.33,1.0,0.17,0.18,0.18,-0.9,-0.88,-0.89,0.41,0.44,0.42,1.0,2.0,7.0
66.0,69.0,68.14,1.0,0.3,0.32,0.3,0.63,0.65,0.64,0.71,0.75,0.72,1.0,2.0,7.0
74.0,75.0,74.67,1.01,0.3,0.31,0.31,-0.37,-0.36,-0.37,0.88,0.89,0.89,1.0,2.0,7.0
74.0,75.0,74.2,1.01,0.39,0.39,0.39,0.27,0.28,0.27,0.88,0.89,0.89,1.0,2.0,7.0
77.0,77.0,77.0,0.99,-0.05,-0.04,-0.04,0.15,0.16,0.16,-0.98,-0.97,-0.98,1.0,2.0,7.0
60.0,61.0,60.5,0.99,-0.22,-0.21,-0.22,0.12,0.14,0.13,-0.96,-0.95,-0.96,1.0,3.0,7.0
62.0,62.0,62.0,0.99,-0.22,-0.21,-0.21,0.11,0.13,0.12,-0.96,-0.95,-0.96,1.0,3.0,7.0
60.0,61.0,60.83,0.99,-0.22,-0.21,-0.21,0.11,0.13,0.12,-0.97,-0.95,-0.96,1.0,3.0,7.0
61.0,62.0,61.6,0.99,-0.22,-0.21,-0.21,0.11,0.13,0.12,-0.96,-0.95,-0.96,1.0,3.0,7.0
60.0,67.0,61.4,0.99,-0.23,-0.21,-0.22,0.12,0.14,0.13,-0.96,-0.95,-0.96,1.0,3.0,7.0
63.0,68.0,66.17,0.99,-0.23,-0.21,-0.22,0.12,0.14,0.13,-0.96,-0.95,-0.96,1.0,3.0,7.0
73.0,74.0,73.83,1.0,-0.11,-0.1,-0.1,0.8,0.81,0.81,0.58,0.59,0.58,0.0,5.0,7.0
72.0,73.0,72.5,1.0,-0.11,-0.02,-0.08,0.77,0.87,0.81,0.5,0.63,0.59,0.0,5.0,7.0
71.0,74.0,72.5,1.0,-0.49,0.69,0.24,-1.16,0.91,-0.86,-1.44,0.44,0.28,0.0,5.0,7.0
67.0,68.0,67.33,1.0,-0.29,-0.28,-0.28,-0.23,-0.22,-0.22,-0.94,-0.93,-0.93,1.0,1.0,30.0
66.0,68.0,67.17,1.0,-0.03,-0.03,-0.03,-0.01,-0.01,-0.01,0.99,1.0,1.0,1.0,1.0,30.0
70.0,72.0,71.4,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,1.0,30.0
70.0,71.0,70.2,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,1.0,1.0,30.0
71.0,75.0,73.83,1.0,-0.3,-0.29,-0.29,0.08,0.12,0.1,-0.96,-0.95,-0.95,1.0,1.0,30.0
65.0,66.0,65.83,1.0,-0.21,-0.14,-0.19,0.58,0.64,0.61,-0.81,-0.75,-0.77,1.0,2.0,30.0
70.0,71.0,70.17,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.44,-0.9,-0.89,-0.9,1.0,2.0,30.0
65.0,70.0,67.4,1.0,0.78,0.85,0.81,0.08,0.33,0.17,-0.6,-0.5,-0.55,1.0,2.0,30.0
67.0,68.0,67.4,1.0,-0.1,-0.09,-0.1,0.4,0.41,0.4,-0.92,-0.91,-0.91,1.0,2.0,30.0
59.0,62.0,60.33,1.0,-0.05,-0.05,-0.05,0.09,0.1,0.09,-1.0,-0.99,-1.0,1.0,2.0,30.0
67.0,68.0,67.8,1.0,-0.11,-0.1,-0.1,0.43,0.43,0.43,-0.9,-0.9,-0.9,1.0,2.0,30.0
67.0,68.0,67.5,1.0,-0.1,-0.09,-0.1,0.4,0.41,0.4,-0.92,-0.91,-0.91,1.0,2.0,30.0
68.0,68.0,68.0,1.0,-0.03,-0.03,-0.03,-0.01,-0.0,-0.0,0.99,1.0,1.0,1.0,2.0,30.0
71.0,77.0,73.0,1.0,0.78,0.79,0.79,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,2.0,30.0
77.0,79.0,77.6,1.0,-0.3,-0.3,-0.3,0.11,0.12,0.11,-0.95,-0.95,-0.95,1.0,3.0,30.0
81.0,96.0,88.83,1.0,-0.3,-0.29,-0.3,0.1,0.12,0.11,-0.95,-0.95,-0.95,1.0,3.0,30.0
77.0,86.0,81.33,1.0,-0.3,-0.29,-0.3,0.11,0.12,0.11,-0.95,-0.95,-0.95,1.0,3.0,30.0
66.0,68.0,67.17,1.0,-0.68,-0.67,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
66.0,66.0,66.0,1.0,-0.18,-0.17,-0.17,0.31,0.32,0.31,-0.94,-0.93,-0.94,0.0,5.0,30.0
67.0,68.0,67.4,1.0,-0.68,-0.67,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
73.0,78.0,75.0,1.0,-0.1,-0.09,-0.1,0.54,0.55,0.54,-0.84,-0.84,-0.84,0.0,5.0,30.0
67.0,69.0,67.83,1.0,-0.28,-0.28,-0.28,-0.23,-0.22,-0.22,-0.94,-0.93,-0.93,0.0,5.0,30.0
71.0,79.0,72.8,1.0,0.46,0.46,0.46,-0.81,-0.8,-0.81,-0.36,-0.34,-0.35,0.0,5.0,30.0
63.0,65.0,64.2,1.0,0.22,0.24,0.23,-0.07,-0.03,-0.04,-0.97,-0.95,-0.97,0.0,0.0,19.0
75.0,77.0,76.2,1.0,0.64,0.66,0.65,0.17,0.19,0.18,-0.74,-0.73,-0.74,0.0,0.0,19.0
72.0,74.0,73.4,1.0,0.64,0.65,0.65,0.2,0.22,0.21,-0.74,-0.73,-0.73,0.0,0.0,19.0
75.0,80.0,76.8,1.0,0.53,0.58,0.56,0.05,0.09,0.06,-0.85,-0.81,-0.82,0.0,0.0,19.0
69.0,86.0,78.33,1.0,0.2,0.24,0.23,-0.34,-0.28,-0.33,-0.96,-0.89,-0.92,0.0,0.0,19.0
73.0,77.0,76.0,1.0,0.64,0.66,0.65,0.17,0.19,0.18,-0.74,-0.73,-0.74,0.0,0.0,19.0
67.0,67.0,67.0,1.0,0.09,0.1,0.1,0.67,0.68,0.67,-0.74,-0.73,-0.73,0.0,0.0,19.0
63.0,67.0,64.67,1.0,0.22,0.23,0.23,-0.06,-0.04,-0.05,-0.97,-0.97,-0.97,0.0,0.0,19.0
77.0,81.0,78.8,1.0,0.19,0.2,0.19,0.15,0.17,0.16,-0.97,-0.96,-0.97,0.0,0.0,19.0
68.0,71.0,68.67,1.0,0.21,0.23,0.22,-0.06,-0.03,-0.05,-0.99,-0.97,-0.97,0.0,0.0,19.0
74.0,77.0,75.0,1.0,0.22,0.23,0.22,-0.37,-0.36,-0.36,-0.91,-0.9,-0.9,0.0,0.0,19.0
76.0,77.0,76.83,1.0,0.22,0.23,0.23,-0.34,-0.32,-0.33,-0.92,-0.91,-0.91,0.0,0.0,19.0
65.0,67.0,66.0,1.0,0.22,0.23,0.22,-0.05,-0.05,-0.05,-0.97,-0.97,-0.97,0.0,0.0,19.0
70.0,75.0,72.5,1.0,0.23,0.24,0.23,-0.33,-0.32,-0.32,-0.92,-0.91,-0.92,0.0,0.0,19.0
77.0,78.0,77.17,1.0,0.22,0.23,0.23,-0.36,-0.33,-0.36,-0.91,-0.9,-0.9,0.0,0.0,19.0
70.0,71.0,70.2,1.0,0.09,0.1,0.09,0.17,0.18,0.18,-0.98,-0.97,-0.98,0.0,0.0,19.0
74.0,78.0,76.0,1.0,0.21,0.22,0.22,-0.36,-0.35,-0.36,-0.91,-0.9,-0.91,0.0,0.0,19.0
75.0,77.0,75.5,1.0,0.19,0.2,0.19,0.15,0.16,0.15,-0.97,-0.96,-0.97,0.0,0.0,19.0
84.0,87.0,85.8,1.0,-0.62,-0.61,-0.62,0.06,0.08,0.07,-0.79,-0.78,-0.78,1.0,1.0,19.0
68.0,69.0,68.33,1.0,-0.46,-0.45,-0.46,0.57,0.59,0.58,-0.68,-0.67,-0.67,1.0,1.0,19.0
73.0,77.0,74.83,1.0,-0.36,-0.35,-0.36,0.82,0.82,0.82,-0.45,-0.44,-0.45,1.0,2.0,19.0
69.0,73.0,70.33,1.0,-0.6,-0.59,-0.6,0.05,0.07,0.06,-0.8,-0.79,-0.8,1.0,2.0,19.0
77.0,77.0,77.0,1.0,-0.44,-0.4,-0.43,0.86,0.9,0.87,-0.25,-0.23,-0.24,1.0,2.0,19.0
66.0,71.0,68.5,1.0,-0.45,-0.44,-0.45,0.58,0.6,0.59,-0.68,-0.67,-0.67,1.0,2.0,19.0
77.0,77.0,77.0,1.0,-0.6,-0.59,-0.6,0.07,0.08,0.07,-0.8,-0.79,-0.8,1.0,3.0,19.0
76.0,79.0,77.67,1.0,-0.61,-0.6,-0.6,0.11,0.12,0.12,-0.79,-0.78,-0.79,1.0,3.0,19.0
73.0,82.0,76.2,1.0,-0.44,-0.43,-0.43,0.85,0.87,0.87,-0.25,-0.23,-0.24,1.0,3.0,19.0
74.0,77.0,75.33,1.0,-0.6,-0.59,-0.6,-0.68,-0.66,-0.67,-0.44,-0.43,-0.44,1.0,3.0,19.0
77.0,77.0,77.0,1.0,-0.44,-0.43,-0.43,0.86,0.88,0.87,-0.25,-0.24,-0.24,1.0,3.0,19.0
73.0,75.0,74.5,1.0,-0.51,-0.5,-0.51,0.82,0.83,0.83,-0.25,-0.24,-0.25,1.0,3.0,19.0
73.0,76.0,74.4,1.0,-0.81,-0.79,-0.8,-0.06,-0.05,-0.06,-0.6,-0.59,-0.59,1.0,3.0,19.0
72.0,78.0,75.17,1.0,-0.52,-0.51,-0.51,0.82,0.83,0.83,-0.24,-0.23,-0.23,1.0,3.0,19.0
72.0,75.0,74.17,1.0,-0.51,-0.5,-0.51,0.82,0.83,0.83,-0.25,-0.24,-0.25,1.0,3.0,19.0
77.0,78.0,77.4,1.0,-0.45,-0.45,-0.45,-0.78,-0.76,-0.77,-0.46,-0.44,-0.45,1.0,3.0,19.0
76.0,77.0,76.83,1.0,-0.54,-0.54,-0.54,0.82,0.83,0.82,-0.19,-0.18,-0.18,1.0,3.0,19.0
75.0,80.0,77.4,1.0,-0.6,-0.59,-0.6,-0.68,-0.66,-0.67,-0.45,-0.43,-0.44,1.0,3.0,19.0
68.0,73.0,70.83,1.0,-0.79,-0.78,-0.78,-0.04,-0.03,-0.03,-0.63,-0.61,-0.62,0.0,5.0,19.0
73.0,77.0,75.67,1.0,-0.62,-0.61,-0.62,0.05,0.07,0.06,-0.79,-0.78,-0.78,0.0,5.0,19.0
75.0,80.0,77.83,1.0,-0.37,-0.36,-0.37,0.83,0.84,0.83,-0.42,-0.41,-0.42,0.0,5.0,19.0
71.0,73.0,71.33,1.0,-0.64,-0.63,-0.63,0.13,0.14,0.13,-0.76,-0.76,-0.76,0.0,5.0,19.0
71.0,74.0,71.8,1.0,-0.63,-0.62,-0.63,0.13,0.14,0.14,-0.77,-0.76,-0.76,0.0,5.0,19.0
74.0,79.0,75.17,1.0,-0.38,-0.36,-0.37,0.83,0.84,0.83,-0.43,-0.41,-0.42,0.0,5.0,19.0
47.0,48.0,47.6,0.99,0.42,0.42,0.42,-0.84,-0.83,-0.84,0.33,0.34,0.34,0.0,0.0,12.0
45.0,48.0,46.17,1.0,-0.99,-0.43,-0.72,-1.08,-0.2,-0.57,-0.68,0.42,-0.29,0.0,0.0,12.0
47.0,48.0,47.4,0.99,0.4,0.41,0.4,-0.73,-0.72,-0.73,0.54,0.55,0.54,0.0,0.0,12.0
64.0,65.0,64.83,0.99,0.48,0.5,0.5,-0.83,-0.81,-0.82,0.23,0.27,0.26,0.0,0.0,12.0
52.0,57.0,54.5,1.0,-0.36,-0.36,-0.36,-0.13,-0.12,-0.13,0.92,0.92,0.92,0.0,0.0,12.0
46.0,47.0,46.6,0.99,0.25,0.53,0.41,-1.07,-0.58,-0.82,0.19,0.65,0.37,0.0,0.0,12.0
55.0,60.0,57.4,1.0,-0.34,-0.32,-0.32,-0.89,-0.84,-0.87,-0.39,-0.34,-0.36,0.0,0.0,12.0
46.0,47.0,46.83,0.99,0.42,0.42,0.42,-0.84,-0.83,-0.83,0.34,0.34,0.34,0.0,0.0,12.0
51.0,57.0,54.0,1.0,-0.37,-0.36,-0.37,-0.08,-0.07,-0.08,0.92,0.93,0.92,1.0,1.0,12.0
64.0,67.0,65.0,1.0,0.26,0.26,0.26,-0.38,-0.37,-0.38,-0.89,-0.88,-0.89,1.0,1.0,12.0
50.0,50.0,50.0,1.0,0.26,0.27,0.26,-0.35,-0.34,-0.34,-0.91,-0.9,-0.9,1.0,1.0,12.0
49.0,50.0,49.8,1.01,-0.1,0.96,0.15,-1.32,1.04,-0.77,-1.43,0.69,0.16,1.0,1.0,12.0
48.0,50.0,49.2,1.0,0.26,0.26,0.26,-0.41,-0.39,-0.4,-0.88,-0.87,-0.88,1.0,1.0,12.0
57.0,61.0,59.0,0.99,0.51,0.52,0.52,-0.81,-0.81,-0.81,0.25,0.25,0.25,1.0,2.0,12.0
60.0,65.0,62.67,0.99,0.43,0.43,0.43,-0.88,-0.87,-0.88,0.18,0.19,0.18,1.0,2.0,12.0
62.0,62.0,62.0,0.99,0.51,0.52,0.52,-0.81,-0.81,-0.81,0.25,0.26,0.25,1.0,2.0,12.0
50.0,52.0,50.67,0.99,0.37,0.38,0.37,-0.82,-0.82,-0.82,0.42,0.43,0.42,1.0,3.0,12.0
51.0,51.0,51.0,0.99,0.37,0.38,0.38,-0.83,-0.81,-0.82,0.41,0.43,0.42,1.0,3.0,12.0
67.0,71.0,68.67,0.99,0.43,0.44,0.43,-0.81,-0.8,-0.8,0.39,0.4,0.39,1.0,3.0,12.0
69.0,71.0,69.67,0.99,0.43,0.44,0.43,-0.81,-0.8,-0.8,0.39,0.4,0.39,1.0,3.0,12.0
46.0,47.0,46.5,0.99,0.37,0.37,0.37,-0.88,-0.87,-0.87,0.3,0.3,0.3,1.0,3.0,12.0
51.0,58.0,54.0,0.99,0.53,0.6,0.55,-0.82,-0.75,-0.79,0.21,0.36,0.24,0.0,5.0,12.0
50.0,54.0,51.4,1.0,-0.07,0.66,0.12,-0.96,-0.13,-0.21,-1.03,0.4,-0.93,0.0,5.0,12.0
52.0,52.0,52.0,1.0,0.32,0.33,0.33,-0.86,-0.85,-0.85,-0.4,-0.39,-0.4,0.0,5.0,12.0
48.0,50.0,49.2,1.0,0.34,0.34,0.34,-0.83,-0.82,-0.83,-0.44,-0.43,-0.43,0.0,5.0,12.0
51.0,53.0,52.0,0.99,-0.28,-0.21,-0.24,-1.0,-0.93,-0.96,-0.16,-0.01,-0.08,0.0,5.0,12.0
49.0,50.0,49.5,1.0,0.32,0.33,0.33,-0.85,-0.85,-0.85,-0.4,-0.39,-0.4,0.0,5.0,12.0
72.0,76.0,74.17,1.0,0.42,1.0,0.49,-0.34,0.15,-0.05,-1.38,-0.41,-0.86,1.0,1.0,13.0
71.0,76.0,74.17,1.0,0.49,0.5,0.5,-0.12,-0.1,-0.11,-0.86,-0.85,-0.86,1.0,1.0,13.0
70.0,72.0,71.33,1.0,0.31,0.32,0.31,-0.22,-0.2,-0.21,-0.93,-0.92,-0.92,1.0,2.0,13.0
70.0,70.0,70.0,1.0,-0.16,-0.15,-0.15,0.87,0.88,0.87,-0.46,-0.45,-0.45,1.0,2.0,13.0
68.0,71.0,69.5,1.0,0.29,0.3,0.29,-0.22,-0.2,-0.21,-0.93,-0.92,-0.93,1.0,3.0,13.0
68.0,70.0,69.0,1.0,0.28,0.3,0.29,-0.21,-0.2,-0.21,-0.94,-0.93,-0.93,1.0,3.0,13.0
68.0,71.0,69.0,1.0,0.27,0.29,0.28,-0.2,-0.19,-0.2,-0.94,-0.93,-0.93,1.0,3.0,13.0
72.0,72.0,72.0,0.99,-0.41,-0.39,-0.4,0.21,0.3,0.27,-0.9,-0.84,-0.87,1.0,3.0,13.0
65.0,65.0,65.0,1.0,-0.15,-0.14,-0.15,-0.75,-0.72,-0.74,0.65,0.66,0.66,1.0,1.0,4.0
61.0,63.0,62.0,1.0,-0.27,-0.25,-0.26,-0.22,-0.19,-0.21,-0.95,-0.93,-0.94,1.0,1.0,4.0
60.0,66.0,63.0,1.0,-0.36,-0.34,-0.35,-0.49,-0.46,-0.48,-0.81,-0.79,-0.8,1.0,1.0,4.0
60.0,65.0,62.17,1.0,-0.17,-0.16,-0.16,0.21,0.22,0.21,-0.97,-0.96,-0.96,1.0,1.0,4.0
75.0,77.0,76.17,1.0,0.42,0.43,0.43,0.42,0.44,0.43,-0.8,-0.78,-0.79,1.0,2.0,4.0
64.0,65.0,64.33,1.0,0.58,0.59,0.59,-0.8,-0.8,-0.8,0.08,0.09,0.08,1.0,2.0,4.0
59.0,71.0,65.43,1.0,0.44,0.46,0.45,-0.01,0.01,-0.0,-0.9,-0.89,-0.89,1.0,2.0,4.0
65.0,71.0,68.17,1.0,-0.28,-0.26,-0.27,-0.85,-0.83,-0.84,0.46,0.48,0.47,1.0,2.0,4.0
71.0,74.0,72.6,1.0,0.59,0.61,0.6,-0.83,-0.79,-0.8,0.02,0.04,0.03,1.0,2.0,4.0
62.0,64.0,63.0,1.0,0.45,0.46,0.46,-0.0,0.01,0.0,-0.89,-0.88,-0.89,1.0,2.0,4.0
73.0,81.0,76.17,1.0,-0.54,-0.09,-0.35,-0.98,0.06,-0.54,-1.0,0.54,-0.4,1.0,2.0,4.0
61.0,63.0,61.83,1.0,-0.09,-0.07,-0.08,0.84,0.86,0.85,-0.52,-0.51,-0.52,1.0,2.0,4.0
72.0,75.0,73.6,1.0,-0.19,-0.17,-0.18,0.09,0.13,0.12,-0.99,-0.96,-0.98,1.0,2.0,4.0
77.0,81.0,78.4,1.0,0.41,0.43,0.42,0.42,0.45,0.44,-0.8,-0.77,-0.79,1.0,2.0,4.0
64.0,64.0,64.0,1.0,-0.24,-0.22,-0.23,-0.19,-0.16,-0.18,-0.96,-0.94,-0.95,1.0,2.0,4.0
72.0,76.0,73.6,1.0,-0.17,-0.16,-0.16,0.12,0.14,0.13,-0.98,-0.96,-0.98,1.0,2.0,4.0
72.0,75.0,72.5,1.0,-0.18,-0.17,-0.18,0.1,0.13,0.11,-0.99,-0.97,-0.98,1.0,2.0,4.0
65.0,67.0,65.67,1.0,-0.21,-0.19,-0.2,-0.05,-0.02,-0.03,-0.98,-0.96,-0.98,1.0,3.0,4.0
64.0,68.0,66.17,1.0,-0.22,-0.2,-0.21,-0.0,0.03,0.01,-0.99,-0.96,-0.98,1.0,3.0,4.0
60.0,63.0,61.86,1.0,0.38,0.39,0.38,-0.92,-0.91,-0.92,-0.08,-0.07,-0.07,1.0,3.0,4.0
66.0,68.0,67.5,1.0,0.38,0.39,0.39,-0.92,-0.91,-0.92,-0.08,-0.06,-0.07,1.0,3.0,4.0
62.0,65.0,63.8,1.0,0.36,0.37,0.36,-0.93,-0.92,-0.93,0.0,0.01,0.01,1.0,3.0,4.0
63.0,64.0,63.17,1.0,0.39,0.4,0.4,-0.92,-0.91,-0.91,-0.07,-0.06,-0.06,1.0,3.0,4.0
64.0,68.0,66.33,1.0,-0.21,-0.19,-0.2,-0.06,-0.01,-0.03,-0.99,-0.96,-0.98,1.0,3.0,4.0
63.0,65.0,64.0,1.0,0.36,0.37,0.37,-0.93,-0.92,-0.93,0.01,0.02,0.01,1.0,3.0,4.0
62.0,66.0,64.33,1.01,-0.86,1.31,-0.01,-1.23,1.11,-0.12,-1.44,0.77,-0.64,1.0,3.0,4.0
62.0,64.0,63.0,1.0,0.35,0.37,0.37,-0.93,-0.85,-0.93,-0.01,0.02,0.01,1.0,3.0,4.0
62.0,71.0,65.67,1.0,-0.29,-0.27,-0.28,-0.46,-0.44,-0.45,-0.85,-0.83,-0.84,0.0,5.0,4.0
65.0,68.0,66.17,1.0,-0.28,-0.27,-0.27,-0.88,-0.86,-0.87,0.4,0.41,0.41,0.0,5.0,4.0
72.0,74.0,72.67,1.01,-0.64,0.7,-0.21,-0.95,0.26,-0.37,-1.26,0.73,-0.46,0.0,5.0,4.0
73.0,93.0,81.83,1.0,-0.17,-0.16,-0.17,-0.91,-0.9,-0.91,0.37,0.39,0.38,0.0,5.0,4.0
76.0,77.0,76.67,1.0,0.14,0.16,0.15,0.22,0.24,0.23,-0.97,-0.95,-0.96,0.0,5.0,4.0
71.0,76.0,73.5,1.0,0.17,0.18,0.18,0.29,0.31,0.3,-0.94,-0.93,-0.94,0.0,5.0,4.0
64.0,68.0,66.17,1.0,0.49,0.6,0.54,-0.03,0.19,0.11,-0.85,-0.78,-0.83,0.0,0.0,8.0
65.0,70.0,67.67,1.0,-0.15,0.7,0.18,-0.13,0.54,0.32,-1.14,-0.55,-0.87,0.0,0.0,8.0
64.0,65.0,64.5,1.0,0.46,0.48,0.47,0.3,0.31,0.31,-0.83,-0.81,-0.82,0.0,0.0,8.0
