Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
59.0,63.0,60.83,0.99,-0.16,-0.15,-0.15,0.87,0.88,0.87,-0.46,-0.45,-0.45,1.0,2.0,25.0
69.0,77.0,72.6,1.0,0.28,0.32,0.29,-0.37,-0.36,-0.37,-0.89,-0.87,-0.88,1.0,2.0,24.0
68.0,71.0,68.83,1.0,-0.74,-0.74,-0.74,-0.47,-0.46,-0.46,0.48,0.48,0.48,1.0,2.0,14.0
59.0,78.0,70.8,1.0,-0.16,0.19,0.06,-1.02,-0.68,-0.9,-0.03,0.72,0.36,1.0,2.0,8.0
59.0,62.0,60.33,1.0,-0.6,-0.59,-0.6,0.05,0.06,0.06,-0.8,-0.79,-0.8,1.0,2.0,21.0
61.0,64.0,62.33,0.99,-0.0,0.0,-0.0,0.3,0.31,0.3,-0.95,-0.94,-0.94,1.0,2.0,0.0
69.0,73.0,70.14,1.0,0.23,0.23,0.23,-0.33,-0.32,-0.32,-0.92,-0.91,-0.92,1.0,2.0,21.0
67.0,68.0,67.8,1.0,-0.64,-0.63,-0.63,0.13,0.15,0.14,-0.76,-0.76,-0.76,1.0,2.0,21.0
62.0,64.0,63.17,0.99,-0.5,-0.49,-0.5,0.21,0.22,0.22,-0.83,-0.82,-0.83,1.0,2.0,18.0
71.0,73.0,72.17,0.99,-0.43,-0.41,-0.42,0.44,0.47,0.46,-0.78,-0.77,-0.78,1.0,2.0,19.0
52.0,52.0,52.0,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.29,-0.9,-0.89,-0.89,1.0,2.0,11.0
67.0,71.0,69.83,1.0,0.6,0.61,0.6,-0.06,-0.05,-0.06,-0.8,-0.79,-0.8,1.0,2.0,1.0
68.0,70.0,69.33,1.0,-0.39,-0.38,-0.39,0.43,0.45,0.44,-0.81,-0.8,-0.81,1.0,2.0,17.0
50.0,51.0,50.5,1.0,-0.27,-0.26,-0.27,-0.53,-0.52,-0.52,-0.82,-0.81,-0.81,1.0,2.0,3.0
69.0,80.0,73.83,1.0,-0.24,-0.23,-0.23,-0.64,-0.63,-0.64,0.73,0.75,0.74,1.0,2.0,4.0
61.0,65.0,62.57,1.0,-0.47,-0.46,-0.47,0.31,0.32,0.32,-0.83,-0.81,-0.82,1.0,2.0,17.0
55.0,57.0,55.83,1.0,0.08,0.09,0.08,-0.47,-0.45,-0.46,-0.89,-0.87,-0.88,1.0,2.0,8.0
52.0,52.0,52.0,1.0,-0.05,-0.04,-0.04,-0.47,-0.46,-0.46,-0.89,-0.88,-0.89,1.0,2.0,8.0
49.0,50.0,49.83,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.21,-0.93,-0.92,-0.92,1.0,2.0,30.0
55.0,56.0,55.8,0.99,-0.33,-0.32,-0.33,0.29,0.3,0.3,-0.89,-0.89,-0.89,1.0,2.0,11.0
45.0,48.0,46.0,1.0,0.58,0.59,0.58,-0.81,-0.8,-0.81,0.08,0.09,0.09,1.0,2.0,5.0
59.0,64.0,61.33,1.0,0.08,0.09,0.08,0.21,0.22,0.21,-0.97,-0.96,-0.97,1.0,2.0,29.0
66.0,68.0,66.83,0.99,-0.35,-0.34,-0.34,0.02,0.03,0.03,-0.94,-0.92,-0.93,1.0,2.0,26.0
62.0,63.0,62.67,1.0,0.03,0.04,0.03,-0.97,-0.96,-0.96,0.27,0.27,0.27,1.0,2.0,17.0
67.0,102.0,76.8,1.0,-0.39,-0.38,-0.39,0.38,0.41,0.4,-0.85,-0.81,-0.83,1.0,2.0,4.0
62.0,63.0,62.67,1.0,0.42,0.43,0.43,-0.17,-0.16,-0.16,-0.89,-0.88,-0.89,1.0,2.0,27.0
49.0,52.0,50.29,1.0,-0.07,-0.07,-0.07,0.17,0.17,0.17,-0.98,-0.98,-0.98,1.0,2.0,23.0
58.0,59.0,58.8,0.99,-0.52,-0.5,-0.51,-0.1,-0.08,-0.09,-0.85,-0.84,-0.84,1.0,2.0,25.0
56.0,59.0,57.17,0.99,-0.34,-0.33,-0.34,0.28,0.29,0.29,-0.89,-0.88,-0.89,1.0,2.0,11.0
65.0,76.0,69.83,0.99,-0.59,-0.57,-0.57,0.32,0.35,0.34,-0.74,-0.72,-0.73,1.0,2.0,27.0
56.0,62.0,59.5,0.99,-0.65,-0.64,-0.65,-0.34,-0.32,-0.33,-0.69,-0.67,-0.68,1.0,2.0,17.0
64.0,66.0,64.67,0.99,-0.58,-0.57,-0.58,0.19,0.21,0.2,-0.79,-0.78,-0.78,1.0,2.0,27.0
50.0,50.0,50.0,1.0,-0.04,-0.03,-0.03,-1.0,-0.99,-1.0,-0.09,-0.08,-0.08,1.0,2.0,23.0
69.0,70.0,69.67,1.0,0.31,0.32,0.32,-0.0,0.0,0.0,-0.95,-0.95,-0.95,1.0,2.0,3.0
49.0,50.0,49.83,1.0,-0.41,-0.4,-0.4,0.06,0.08,0.07,-0.92,-0.9,-0.91,1.0,2.0,20.0
60.0,62.0,61.0,1.0,-0.59,-0.58,-0.58,-0.09,-0.07,-0.08,-0.81,-0.8,-0.81,1.0,2.0,21.0
53.0,54.0,53.5,0.99,0.43,0.44,0.43,-0.81,-0.8,-0.8,0.39,0.4,0.39,1.0,2.0,6.0
71.0,77.0,74.17,0.99,-0.45,-0.44,-0.45,0.05,0.07,0.06,-0.89,-0.88,-0.88,1.0,2.0,27.0
60.0,61.0,60.4,1.0,0.42,0.44,0.43,0.64,0.65,0.64,-0.64,-0.62,-0.63,1.0,2.0,29.0
56.0,57.0,56.2,1.0,0.27,0.3,0.28,0.82,0.89,0.85,-0.47,-0.37,-0.45,1.0,2.0,0.0
54.0,55.0,54.5,1.0,0.68,0.69,0.69,-0.5,-0.49,-0.49,-0.54,-0.53,-0.54,1.0,2.0,3.0
49.0,50.0,49.67,0.99,-0.48,-0.47,-0.48,-0.13,-0.11,-0.12,-0.87,-0.86,-0.86,1.0,2.0,30.0
48.0,55.0,51.67,0.99,-0.49,-0.47,-0.48,-0.12,-0.1,-0.11,-0.87,-0.86,-0.86,1.0,2.0,30.0
54.0,59.0,57.5,1.0,-0.28,-0.28,-0.28,-0.12,-0.11,-0.11,-0.96,-0.95,-0.95,1.0,2.0,23.0
64.0,65.0,64.5,0.99,-0.44,-0.43,-0.44,0.45,0.45,0.45,-0.77,-0.77,-0.77,1.0,2.0,27.0
62.0,65.0,63.4,1.0,0.7,0.71,0.7,-0.04,-0.03,-0.03,-0.71,-0.7,-0.71,1.0,2.0,10.0
50.0,50.0,50.0,1.0,-0.04,-0.03,-0.04,-1.0,-0.99,-1.0,-0.07,-0.07,-0.07,1.0,2.0,23.0
70.0,74.0,71.67,0.99,-0.33,-0.32,-0.32,0.18,0.22,0.2,-0.92,-0.91,-0.92,1.0,2.0,19.0
53.0,54.0,53.83,1.0,-0.33,-0.33,-0.33,-0.22,-0.21,-0.21,0.91,0.92,0.91,1.0,2.0,6.0
60.0,62.0,61.17,0.99,-0.51,-0.49,-0.5,-0.01,0.01,0.0,-0.86,-0.85,-0.85,1.0,2.0,29.0
82.0,85.0,83.67,1.0,0.45,0.47,0.46,-0.14,-0.12,-0.13,-0.88,-0.87,-0.88,1.0,2.0,12.0
63.0,63.0,63.0,1.0,0.42,0.44,0.43,0.64,0.65,0.64,-0.64,-0.62,-0.63,1.0,3.0,29.0
72.0,77.0,73.83,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,1.0,3.0,14.0
73.0,74.0,73.67,1.0,0.17,0.18,0.18,-0.54,-0.53,-0.54,-0.83,-0.82,-0.82,1.0,3.0,24.0
69.0,73.0,71.4,0.99,-0.79,0.15,-0.38,-0.71,0.19,0.1,-0.99,-0.64,-0.88,1.0,3.0,14.0
68.0,68.0,68.0,1.0,-0.25,-0.24,-0.24,0.21,0.22,0.22,-0.94,-0.94,-0.94,1.0,3.0,26.0
49.0,49.0,49.0,1.0,0.39,0.4,0.39,-0.92,-0.91,-0.91,-0.08,-0.07,-0.07,1.0,3.0,5.0
59.0,61.0,60.33,1.0,-0.15,-0.14,-0.15,-0.36,-0.35,-0.35,0.92,0.93,0.93,1.0,3.0,17.0
65.0,66.0,65.5,0.99,-0.58,-0.57,-0.58,0.19,0.21,0.2,-0.79,-0.78,-0.78,1.0,3.0,27.0
52.0,52.0,52.0,0.99,-0.34,-0.33,-0.34,0.28,0.29,0.29,-0.89,-0.88,-0.89,1.0,3.0,11.0
62.0,62.0,62.0,1.0,0.02,0.03,0.03,-0.22,-0.22,-0.22,0.98,0.98,0.98,1.0,3.0,17.0
52.0,54.0,52.5,1.0,-0.07,-0.06,-0.06,-0.66,-0.65,-0.65,-0.76,-0.75,-0.75,1.0,3.0,8.0
83.0,86.0,85.33,1.0,0.43,0.48,0.47,-0.64,0.01,-0.03,-0.88,-0.65,-0.87,1.0,3.0,14.0
67.0,68.0,67.67,1.0,-0.25,-0.24,-0.25,0.22,0.24,0.23,-0.94,-0.93,-0.94,1.0,3.0,26.0
68.0,72.0,69.0,0.99,-0.44,-0.42,-0.43,-0.8,-0.77,-0.79,-0.44,-0.42,-0.43,1.0,3.0,17.0
64.0,65.0,64.4,0.99,-0.58,-0.57,-0.57,0.18,0.22,0.2,-0.79,-0.77,-0.78,1.0,3.0,27.0
62.0,66.0,64.0,0.99,0.07,0.08,0.07,0.43,0.43,0.43,-0.9,-0.89,-0.89,1.0,3.0,18.0
55.0,55.0,55.0,0.99,-0.35,-0.32,-0.33,0.29,0.31,0.3,-0.9,-0.88,-0.89,1.0,3.0,11.0
67.0,71.0,68.83,0.99,-0.43,-0.41,-0.42,-0.81,-0.78,-0.8,-0.43,-0.41,-0.42,1.0,3.0,17.0
48.0,50.0,48.83,1.0,-0.19,-0.17,-0.18,0.11,0.13,0.12,-0.99,-0.97,-0.98,1.0,3.0,5.0
83.0,83.0,83.0,1.0,0.19,0.2,0.2,0.98,0.99,0.98,-0.06,-0.05,-0.05,1.0,3.0,14.0
49.0,50.0,49.33,1.0,0.37,0.38,0.37,-0.93,-0.92,-0.93,0.01,0.03,0.02,1.0,3.0,5.0
81.0,82.0,81.29,1.0,-0.32,-0.27,-0.28,0.89,0.94,0.91,-0.32,-0.26,-0.3,1.0,3.0,4.0
49.0,49.0,49.0,1.0,0.38,0.39,0.39,-0.92,-0.91,-0.92,-0.08,-0.06,-0.07,1.0,3.0,5.0
62.0,64.0,63.0,0.99,-0.5,-0.49,-0.5,0.21,0.22,0.22,-0.83,-0.83,-0.83,1.0,3.0,18.0
82.0,85.0,83.83,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.13,-0.89,-0.88,-0.88,1.0,3.0,12.0
63.0,65.0,63.83,1.0,0.42,0.43,0.43,0.63,0.64,0.64,-0.64,-0.63,-0.64,1.0,3.0,29.0
54.0,55.0,54.33,1.0,-0.49,-0.48,-0.49,-0.71,-0.71,-0.71,0.49,0.5,0.5,1.0,3.0,11.0
68.0,68.0,68.0,1.0,-0.52,-0.51,-0.51,0.82,0.83,0.83,-0.24,-0.23,-0.23,1.0,3.0,21.0
68.0,72.0,70.0,0.99,-0.33,-0.3,-0.31,0.29,0.34,0.32,-0.9,-0.88,-0.89,1.0,3.0,19.0
80.0,83.0,82.0,1.0,-0.29,-0.28,-0.28,0.88,0.91,0.9,-0.32,-0.31,-0.31,1.0,3.0,4.0
62.0,64.0,62.43,0.99,-0.5,-0.49,-0.5,0.21,0.22,0.22,-0.83,-0.83,-0.83,1.0,3.0,18.0
81.0,86.0,83.6,0.99,0.45,0.46,0.46,-0.42,-0.41,-0.42,-0.79,-0.77,-0.78,1.0,3.0,14.0
66.0,68.0,66.4,1.0,-0.67,-0.65,-0.66,0.14,0.15,0.14,-0.75,-0.73,-0.74,1.0,3.0,22.0
85.0,86.0,85.4,1.0,-0.27,-0.27,-0.27,-0.13,-0.12,-0.12,0.95,0.96,0.95,1.0,3.0,12.0
83.0,85.0,84.33,1.0,0.44,0.46,0.45,-0.14,-0.11,-0.12,-0.89,-0.87,-0.88,1.0,3.0,12.0
48.0,50.0,49.14,1.0,0.36,0.37,0.36,-0.94,-0.92,-0.93,0.0,0.01,0.01,1.0,3.0,5.0
75.0,78.0,76.67,1.0,-0.3,-0.28,-0.29,0.91,1.01,0.93,-0.25,-0.16,-0.22,1.0,3.0,4.0
52.0,55.0,53.5,1.0,-0.07,-0.06,-0.06,-0.65,-0.64,-0.65,-0.76,-0.75,-0.76,1.0,3.0,8.0
49.0,49.0,49.0,1.0,-0.19,-0.17,-0.17,0.1,0.14,0.12,-0.99,-0.96,-0.98,1.0,3.0,5.0
66.0,68.0,67.0,0.99,-0.47,-0.46,-0.46,0.0,0.02,0.01,-0.88,-0.87,-0.88,1.0,3.0,27.0
68.0,69.0,68.67,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,3.0,1.0
66.0,67.0,66.17,1.0,0.56,0.57,0.57,0.16,0.17,0.17,-0.81,-0.79,-0.8,1.0,3.0,10.0
65.0,67.0,66.0,0.99,0.1,0.1,0.1,0.17,0.18,0.18,-0.98,-0.97,-0.97,1.0,3.0,18.0
56.0,59.0,57.5,1.01,0.2,0.21,0.21,-0.25,-0.24,-0.25,0.95,0.96,0.95,1.0,3.0,25.0
83.0,86.0,84.5,1.0,0.45,0.48,0.45,-0.13,-0.12,-0.13,-0.9,-0.88,-0.88,1.0,3.0,12.0
59.0,59.0,59.0,1.0,0.27,0.29,0.28,-0.2,-0.19,-0.2,-0.94,-0.93,-0.93,1.0,3.0,25.0
68.0,68.0,68.0,1.0,-0.51,-0.5,-0.51,0.82,0.85,0.83,-0.25,-0.23,-0.25,1.0,3.0,21.0
60.0,62.0,61.0,1.0,0.02,0.03,0.03,-0.22,-0.22,-0.22,0.97,0.98,0.98,1.0,3.0,17.0
75.0,75.0,75.0,1.0,-0.3,-0.27,-0.29,0.92,0.94,0.93,-0.22,-0.21,-0.22,1.0,3.0,4.0
62.0,63.0,62.83,1.0,0.02,0.03,0.03,-0.22,-0.22,-0.22,0.97,0.98,0.98,1.0,3.0,17.0
71.0,74.0,72.5,1.0,-0.1,-0.09,-0.1,0.4,0.41,0.4,-0.92,-0.91,-0.91,1.0,3.0,1.0
63.0,64.0,63.8,1.0,-0.67,-0.65,-0.66,0.14,0.14,0.14,-0.75,-0.73,-0.74,1.0,3.0,22.0
64.0,64.0,64.0,0.99,-0.5,-0.49,-0.5,0.22,0.23,0.22,-0.83,-0.83,-0.83,1.0,3.0,18.0
78.0,82.0,80.0,1.01,0.27,0.28,0.27,0.3,0.3,0.3,0.92,0.92,0.92,1.0,3.0,14.0
61.0,63.0,61.33,0.99,-0.28,-0.26,-0.27,-0.44,-0.43,-0.44,-0.86,-0.84,-0.85,1.0,3.0,30.0
58.0,59.0,58.5,0.99,-0.05,-0.04,-0.05,0.45,0.46,0.46,-0.88,-0.88,-0.88,1.0,3.0,0.0
56.0,57.0,56.8,0.99,0.37,0.38,0.38,-0.87,-0.86,-0.87,0.3,0.31,0.31,1.0,3.0,6.0
65.0,66.0,65.33,1.0,0.52,0.53,0.53,-0.16,-0.15,-0.15,-0.84,-0.83,-0.84,1.0,3.0,22.0
77.0,80.0,77.5,1.0,-0.33,-0.29,-0.3,0.88,1.06,0.93,-0.25,-0.16,-0.21,1.0,3.0,4.0
65.0,66.0,65.17,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.79,-0.78,-0.79,1.0,3.0,27.0
67.0,68.0,67.6,1.0,-0.25,-0.24,-0.24,0.21,0.22,0.22,-0.95,-0.94,-0.94,1.0,3.0,26.0
75.0,81.0,76.6,1.0,-0.29,-0.28,-0.28,0.89,0.92,0.91,-0.32,-0.29,-0.3,1.0,3.0,4.0
56.0,59.0,57.2,1.0,-0.47,-0.46,-0.47,-0.57,-0.56,-0.57,-0.68,-0.67,-0.67,1.0,3.0,23.0
76.0,78.0,76.8,1.0,-0.3,-0.3,-0.3,0.92,0.93,0.92,-0.23,-0.23,-0.23,1.0,3.0,4.0
69.0,70.0,69.5,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.63,-0.62,-0.62,1.0,3.0,1.0
69.0,73.0,72.0,0.99,-0.32,-0.3,-0.31,0.29,0.33,0.31,-0.9,-0.89,-0.89,1.0,3.0,19.0
70.0,71.0,70.83,0.99,-0.02,-0.02,-0.02,-0.21,-0.2,-0.2,-0.98,-0.97,-0.97,1.0,3.0,26.0
77.0,80.0,77.8,1.0,0.2,0.2,0.2,0.98,0.99,0.98,-0.05,-0.04,-0.05,1.0,3.0,14.0
71.0,72.0,71.17,0.99,-0.02,-0.01,-0.02,-0.21,-0.2,-0.2,-0.98,-0.97,-0.97,1.0,3.0,26.0
68.0,73.0,69.67,1.0,-0.43,-0.41,-0.42,-0.8,-0.78,-0.79,-0.44,-0.42,-0.43,1.0,3.0,17.0
52.0,53.0,52.67,1.0,-0.3,-0.28,-0.29,-0.19,-0.16,-0.17,-0.95,-0.93,-0.94,1.0,3.0,8.0
65.0,66.0,65.17,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.79,-0.78,-0.79,1.0,3.0,27.0
75.0,77.0,76.6,1.0,-0.1,-0.1,-0.1,0.4,0.4,0.4,-0.92,-0.91,-0.92,1.0,3.0,1.0
68.0,70.0,69.0,0.99,-0.02,-0.02,-0.02,-0.2,-0.19,-0.2,-0.98,-0.97,-0.97,1.0,3.0,26.0
81.0,85.0,82.8,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.13,-0.89,-0.88,-0.88,1.0,3.0,12.0
73.0,74.0,73.2,1.01,0.26,0.27,0.27,0.97,0.97,0.97,-0.06,-0.06,-0.06,1.0,3.0,14.0
70.0,72.0,71.67,0.99,-0.38,-0.29,-0.31,0.15,0.35,0.31,-0.93,-0.87,-0.89,1.0,3.0,19.0
64.0,66.0,65.17,0.99,0.07,0.08,0.07,0.43,0.43,0.43,-0.9,-0.89,-0.89,1.0,3.0,18.0
69.0,75.0,72.17,0.99,-0.33,-0.32,-0.33,0.19,0.23,0.21,-0.92,-0.91,-0.92,1.0,3.0,19.0
62.0,62.0,62.0,0.99,-0.56,-0.55,-0.56,-0.48,-0.46,-0.47,-0.68,-0.67,-0.67,1.0,3.0,17.0
49.0,51.0,50.0,1.0,0.38,0.39,0.38,-0.92,-0.91,-0.92,-0.08,-0.07,-0.07,1.0,3.0,5.0
80.0,91.0,84.17,1.0,0.18,0.19,0.18,-0.55,-0.53,-0.54,-0.82,-0.81,-0.82,1.0,3.0,24.0
54.0,56.0,55.5,1.0,0.5,0.51,0.51,0.26,0.27,0.27,-0.82,-0.81,-0.82,1.0,3.0,10.0
69.0,74.0,71.5,1.01,0.25,0.25,0.25,0.34,0.35,0.34,0.91,0.91,0.91,1.0,3.0,14.0
63.0,63.0,63.0,1.0,0.5,0.51,0.51,-0.26,-0.24,-0.25,-0.83,-0.82,-0.82,1.0,3.0,22.0
85.0,87.0,85.83,1.0,-0.27,-0.27,-0.27,-0.13,-0.12,-0.12,0.95,0.96,0.95,1.0,3.0,12.0
73.0,77.0,74.8,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,1.0,3.0,14.0
53.0,55.0,54.67,1.0,-0.31,-0.31,-0.31,-0.79,-0.78,-0.79,0.52,0.53,0.53,1.0,3.0,10.0
65.0,65.0,65.0,1.0,-0.44,-0.42,-0.43,0.18,0.19,0.19,-0.89,-0.88,-0.89,1.0,3.0,22.0
64.0,65.0,64.33,0.99,0.07,0.08,0.07,0.43,0.44,0.43,-0.89,-0.89,-0.89,1.0,3.0,18.0
67.0,68.0,67.83,1.0,-0.51,-0.5,-0.51,0.82,0.83,0.83,-0.25,-0.24,-0.25,1.0,3.0,21.0
63.0,65.0,63.83,1.0,0.51,0.52,0.51,0.29,0.3,0.29,-0.81,-0.8,-0.81,1.0,3.0,10.0
67.0,67.0,67.0,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.8,-0.78,-0.79,1.0,3.0,27.0
62.0,63.0,62.2,1.0,0.42,0.44,0.43,0.63,0.65,0.64,-0.64,-0.63,-0.63,1.0,3.0,29.0
52.0,52.0,52.0,1.0,-0.06,-0.06,-0.06,-0.66,-0.65,-0.66,-0.76,-0.74,-0.75,1.0,3.0,8.0
58.0,59.0,58.4,1.0,-0.37,-0.36,-0.36,-0.16,-0.16,-0.16,0.92,0.92,0.92,1.0,3.0,25.0
62.0,64.0,63.57,0.99,0.07,0.07,0.07,0.43,0.44,0.44,-0.89,-0.88,-0.89,1.0,3.0,18.0
59.0,61.0,60.33,1.0,-0.15,-0.14,-0.15,-0.36,-0.35,-0.35,0.92,0.93,0.93,1.0,3.0,17.0
63.0,65.0,64.2,0.99,-0.5,-0.49,-0.5,0.21,0.22,0.22,-0.83,-0.83,-0.83,1.0,3.0,18.0
77.0,79.0,77.67,1.0,-0.61,-0.59,-0.6,-0.13,-0.12,-0.12,-0.8,-0.79,-0.79,1.0,3.0,12.0
74.0,75.0,74.67,0.99,-0.01,0.0,-0.0,-0.38,-0.37,-0.37,-0.93,-0.92,-0.92,1.0,3.0,26.0
66.0,67.0,66.33,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.79,-0.78,-0.79,1.0,3.0,27.0
69.0,70.0,69.83,0.99,-0.32,-0.3,-0.31,0.3,0.33,0.32,-0.9,-0.88,-0.89,1.0,3.0,19.0
57.0,58.0,57.83,1.0,-0.37,-0.36,-0.36,-0.16,-0.16,-0.16,0.92,0.92,0.92,1.0,3.0,25.0
64.0,64.0,64.0,1.0,0.42,0.44,0.43,0.64,0.65,0.64,-0.64,-0.62,-0.63,1.0,3.0,29.0
82.0,84.0,82.8,1.0,-0.29,-0.27,-0.28,0.9,0.92,0.91,-0.33,-0.3,-0.31,1.0,3.0,4.0
63.0,65.0,64.5,1.0,-0.27,-0.26,-0.27,-0.33,-0.33,-0.33,0.9,0.9,0.9,1.0,3.0,24.0
60.0,62.0,61.17,0.99,0.37,0.37,0.37,-0.87,-0.87,-0.87,0.3,0.3,0.3,1.0,3.0,6.0
58.0,59.0,58.71,1.0,0.32,0.33,0.33,-0.86,-0.85,-0.85,-0.4,-0.39,-0.4,1.0,3.0,6.0
85.0,87.0,85.8,1.0,0.45,0.47,0.46,-0.13,-0.12,-0.13,-0.89,-0.87,-0.88,1.0,3.0,12.0
69.0,75.0,71.67,1.0,0.31,0.33,0.32,0.19,0.21,0.2,-0.94,-0.92,-0.93,1.0,3.0,22.0
52.0,52.0,52.0,1.0,-0.06,-0.06,-0.06,-0.66,-0.65,-0.66,-0.76,-0.75,-0.75,1.0,3.0,8.0
65.0,66.0,65.4,1.0,-0.14,-0.13,-0.14,-0.28,-0.28,-0.28,0.94,0.95,0.95,1.0,3.0,24.0
71.0,74.0,72.0,0.99,-0.32,-0.3,-0.31,0.3,0.33,0.32,-0.9,-0.88,-0.89,1.0,3.0,19.0
84.0,86.0,85.6,1.0,-0.27,-0.26,-0.27,-0.12,-0.12,-0.12,0.95,0.96,0.95,1.0,3.0,12.0
74.0,76.0,74.67,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,1.0,3.0,14.0
66.0,67.0,66.67,0.99,-0.47,-0.46,-0.46,0.0,0.02,0.01,-0.88,-0.87,-0.88,1.0,3.0,27.0
63.0,64.0,63.2,1.0,0.42,0.44,0.43,0.64,0.65,0.64,-0.64,-0.62,-0.63,1.0,3.0,29.0
55.0,59.0,56.0,0.99,0.51,0.52,0.52,-0.81,-0.81,-0.81,0.25,0.26,0.26,1.0,3.0,6.0
60.0,61.0,60.33,1.0,-0.17,-0.17,-0.17,-0.34,-0.33,-0.34,0.93,0.93,0.93,1.0,3.0,17.0
62.0,64.0,63.0,1.0,0.42,0.44,0.43,0.64,0.65,0.65,-0.64,-0.62,-0.63,1.0,3.0,29.0
62.0,64.0,63.0,1.0,0.02,0.03,0.03,-0.22,-0.21,-0.22,0.97,0.98,0.98,1.0,3.0,17.0
81.0,83.0,82.4,1.0,0.2,0.2,0.2,0.98,0.99,0.98,-0.06,-0.05,-0.05,1.0,3.0,14.0
68.0,72.0,70.2,0.99,-0.32,-0.3,-0.31,0.29,0.33,0.32,-0.9,-0.88,-0.89,1.0,3.0,19.0
61.0,64.0,62.17,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.44,-0.9,-0.89,-0.9,1.0,3.0,1.0
62.0,64.0,62.71,0.99,-0.5,-0.49,-0.5,0.22,0.23,0.22,-0.83,-0.83,-0.83,1.0,3.0,18.0
72.0,75.0,73.2,1.0,-0.1,-0.1,-0.1,0.42,0.42,0.42,-0.91,-0.9,-0.91,1.0,3.0,1.0
61.0,64.0,62.33,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,1.0,3.0,1.0
74.0,77.0,76.5,1.01,0.27,0.27,0.27,0.96,0.97,0.97,-0.07,-0.06,-0.06,1.0,3.0,14.0
65.0,65.0,65.0,0.99,0.1,0.1,0.1,0.17,0.18,0.18,-0.98,-0.97,-0.97,1.0,3.0,18.0
83.0,89.0,85.67,1.0,0.42,0.43,0.42,-0.17,-0.16,-0.16,-0.89,-0.88,-0.89,1.0,3.0,14.0
62.0,63.0,62.17,0.99,-0.5,-0.49,-0.5,0.22,0.23,0.22,-0.83,-0.83,-0.83,1.0,3.0,18.0
74.0,92.0,82.83,0.99,0.45,0.46,0.46,-0.29,-0.28,-0.29,-0.84,-0.83,-0.83,1.0,3.0,14.0
77.0,77.0,77.0,1.0,-0.37,-0.35,-0.36,-0.46,-0.44,-0.45,-0.82,-0.81,-0.82,1.0,3.0,24.0
68.0,69.0,68.6,1.0,-0.27,-0.26,-0.27,-0.33,-0.32,-0.33,0.9,0.91,0.9,1.0,3.0,24.0
73.0,74.0,73.8,1.0,0.16,0.17,0.17,-0.26,-0.25,-0.25,-0.96,-0.95,-0.95,1.0,3.0,24.0
76.0,76.0,76.0,0.99,-0.01,-0.0,-0.0,-0.38,-0.38,-0.38,-0.92,-0.92,-0.92,1.0,3.0,26.0
60.0,62.0,61.5,0.99,-0.56,-0.55,-0.56,-0.48,-0.47,-0.47,-0.68,-0.67,-0.68,1.0,3.0,17.0
53.0,56.0,54.0,1.0,-0.34,-0.33,-0.33,-0.15,-0.13,-0.14,-0.94,-0.92,-0.93,1.0,3.0,23.0
64.0,65.0,64.5,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.79,-0.78,-0.79,1.0,3.0,27.0
73.0,77.0,75.0,1.0,-0.37,-0.36,-0.36,-0.46,-0.44,-0.45,-0.82,-0.81,-0.82,1.0,3.0,24.0
81.0,82.0,81.5,1.0,0.44,0.46,0.45,-0.13,-0.12,-0.12,-0.89,-0.88,-0.89,1.0,3.0,12.0
65.0,66.0,65.2,0.99,-0.66,-0.65,-0.65,-0.23,-0.21,-0.22,-0.72,-0.71,-0.72,1.0,3.0,17.0
57.0,59.0,58.67,1.0,-0.48,-0.47,-0.47,-0.57,-0.56,-0.56,-0.68,-0.67,-0.67,1.0,3.0,23.0
65.0,67.0,66.0,1.0,-0.67,-0.65,-0.66,0.13,0.15,0.15,-0.75,-0.73,-0.74,1.0,3.0,22.0
52.0,52.0,52.0,0.99,-0.34,-0.33,-0.34,0.28,0.29,0.29,-0.89,-0.88,-0.89,1.0,3.0,11.0
65.0,65.0,65.0,1.0,0.42,0.44,0.43,0.64,0.65,0.64,-0.64,-0.62,-0.63,1.0,3.0,29.0
