Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
48.0,64.0,56.6,0.99,-0.51,-0.33,-0.36,-0.2,-0.04,-0.14,-0.94,-0.81,-0.92,0.0,5.0,10.0
47.0,48.0,47.4,0.99,-0.58,-0.57,-0.57,0.32,0.34,0.33,-0.74,-0.73,-0.74,0.0,5.0,10.0
50.0,50.0,50.0,0.99,-0.47,-0.46,-0.47,0.0,0.02,0.01,-0.88,-0.87,-0.88,0.0,5.0,10.0
82.0,82.0,82.0,1.0,0.42,0.43,0.42,-0.17,-0.16,-0.16,-0.89,-0.88,-0.89,0.0,0.0,10.0
73.0,83.0,80.8,1.0,0.56,0.58,0.57,-0.0,0.01,0.0,-0.83,-0.81,-0.82,0.0,5.0,10.0
45.0,46.0,45.17,0.99,-0.35,-0.34,-0.34,-0.16,-0.14,-0.15,-0.92,-0.92,-0.92,0.0,5.0,10.0
65.0,73.0,66.83,1.0,0.56,0.58,0.57,-0.0,0.0,0.0,-0.83,-0.81,-0.82,0.0,5.0,10.0
50.0,51.0,50.67,0.99,-0.48,-0.46,-0.47,-0.0,0.02,0.01,-0.88,-0.87,-0.87,0.0,5.0,10.0
52.0,59.0,54.5,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.79,-0.78,-0.79,0.0,0.0,10.0
46.0,47.0,46.17,1.0,0.56,0.58,0.57,0.01,0.02,0.01,-0.82,-0.81,-0.82,0.0,5.0,10.0
47.0,48.0,47.17,1.0,0.19,0.2,0.2,-0.23,-0.21,-0.22,-0.96,-0.95,-0.95,0.0,5.0,10.0
51.0,53.0,51.8,1.0,-1.04,-0.08,-0.41,-1.04,0.42,-0.09,-1.69,0.13,-0.85,0.0,0.0,10.0
45.0,49.0,47.14,1.0,0.56,0.57,0.57,-0.0,0.01,0.0,-0.83,-0.82,-0.82,0.0,5.0,10.0
47.0,48.0,47.4,1.0,-1.01,-0.12,-0.43,0.01,0.56,0.28,-1.62,-0.09,-0.84,0.0,0.0,10.0
45.0,47.0,45.83,1.0,0.56,0.58,0.57,0.01,0.02,0.01,-0.82,-0.81,-0.82,0.0,5.0,10.0
45.0,47.0,46.0,1.0,0.57,0.58,0.58,0.01,0.02,0.01,-0.82,-0.81,-0.82,0.0,0.0,10.0
50.0,51.0,50.33,0.99,-0.47,-0.46,-0.47,-0.0,0.02,0.01,-0.88,-0.87,-0.88,0.0,5.0,10.0
49.0,49.0,49.0,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.79,-0.78,-0.78,0.0,0.0,10.0
50.0,50.0,50.0,0.99,-0.58,-0.57,-0.57,0.2,0.21,0.2,-0.79,-0.78,-0.78,0.0,0.0,10.0
46.0,46.0,46.0,1.0,0.56,0.58,0.57,0.01,0.02,0.01,-0.82,-0.81,-0.82,0.0,5.0,10.0
50.0,50.0,50.0,0.99,-0.47,-0.46,-0.47,0.0,0.02,0.01,-0.88,-0.87,-0.88,0.0,0.0,10.0
48.0,49.0,48.57,0.99,-0.61,-0.6,-0.6,0.14,0.16,0.15,-0.78,-0.77,-0.77,0.0,0.0,10.0
46.0,46.0,46.0,1.0,0.45,0.49,0.47,-0.44,-0.39,-0.41,-0.79,-0.75,-0.78,0.0,0.0,10.0
47.0,47.0,47.0,0.99,-0.43,-0.42,-0.43,0.01,0.03,0.02,-0.9,-0.89,-0.9,1.0,3.0,10.0
50.0,50.0,50.0,0.99,-0.58,-0.57,-0.57,0.2,0.21,0.2,-0.79,-0.78,-0.79,1.0,2.0,10.0
47.0,48.0,47.67,1.0,0.42,0.43,0.42,-0.17,-0.16,-0.16,-0.89,-0.88,-0.89,1.0,2.0,10.0
47.0,65.0,60.2,0.99,-0.59,-0.58,-0.59,0.34,0.37,0.36,-0.72,-0.71,-0.71,1.0,1.0,10.0
52.0,60.0,54.5,0.99,-0.56,-0.55,-0.56,0.11,0.13,0.12,-0.82,-0.81,-0.81,1.0,2.0,10.0
47.0,47.0,47.0,1.0,-0.2,-0.19,-0.19,0.74,0.75,0.74,0.64,0.65,0.65,1.0,2.0,10.0
77.0,86.0,84.0,0.99,-0.59,-0.58,-0.59,0.34,0.37,0.35,-0.72,-0.71,-0.72,1.0,2.0,10.0
50.0,51.0,50.57,0.99,-0.69,0.03,-0.48,-0.26,0.41,0.08,-0.98,-0.64,-0.84,1.0,2.0,10.0
46.0,48.0,47.17,0.99,0.16,0.16,0.16,-0.93,-0.92,-0.93,-0.33,-0.32,-0.33,1.0,2.0,10.0
48.0,48.0,48.0,0.99,-0.48,-0.46,-0.47,-0.11,-0.09,-0.1,-0.87,-0.86,-0.87,1.0,2.0,10.0
48.0,49.0,48.5,0.99,-0.47,-0.46,-0.46,0.0,0.02,0.01,-0.88,-0.87,-0.88,1.0,2.0,10.0
44.0,48.0,46.67,1.0,0.55,0.6,0.57,-0.08,0.07,0.01,-0.86,-0.78,-0.82,1.0,2.0,10.0
46.0,48.0,46.8,1.0,-0.06,-0.05,-0.05,-0.67,-0.65,-0.66,0.74,0.78,0.75,1.0,2.0,10.0
46.0,46.0,46.0,0.99,-0.45,-0.44,-0.45,0.06,0.08,0.07,-0.89,-0.88,-0.88,1.0,2.0,10.0
44.0,45.0,44.67,1.0,0.56,0.58,0.57,0.01,0.02,0.01,-0.83,-0.81,-0.82,1.0,1.0,10.0
50.0,50.0,50.0,0.99,-0.58,-0.57,-0.57,0.19,0.21,0.2,-0.79,-0.78,-0.79,1.0,2.0,10.0
88.0,92.0,90.83,1.0,0.23,0.25,0.24,-0.23,-0.21,-0.22,-0.95,-0.94,-0.94,1.0,2.0,10.0
50.0,51.0,50.33,0.99,-0.6,-0.56,-0.57,0.18,0.23,0.2,-0.8,-0.76,-0.78,1.0,2.0,10.0
43.0,47.0,46.0,1.0,-0.2,-0.19,-0.19,0.74,0.74,0.74,0.64,0.65,0.65,1.0,2.0,10.0
50.0,51.0,50.17,0.99,-0.48,-0.47,-0.47,-0.0,0.01,0.01,-0.88,-0.87,-0.87,1.0,2.0,10.0
46.0,49.0,47.5,1.0,0.2,0.22,0.21,-0.23,-0.22,-0.22,-0.96,-0.94,-0.95,1.0,2.0,10.0
46.0,47.0,46.71,0.99,0.16,0.17,0.16,-0.93,-0.92,-0.92,-0.34,-0.32,-0.33,1.0,1.0,10.0
48.0,48.0,48.0,0.99,-0.47,-0.46,-0.46,0.01,0.02,0.01,-0.88,-0.87,-0.88,1.0,3.0,10.0
50.0,52.0,51.33,0.99,-0.57,-0.56,-0.56,0.11,0.13,0.13,-0.82,-0.8,-0.81,1.0,2.0,10.0
44.0,44.0,44.0,1.0,0.57,0.58,0.58,0.01,0.01,0.01,-0.82,-0.81,-0.82,1.0,2.0,10.0
45.0,47.0,46.29,0.99,-0.6,-0.58,-0.59,0.34,0.37,0.36,-0.72,-0.71,-0.71,1.0,2.0,10.0
47.0,48.0,47.17,1.0,0.57,0.58,0.58,0.0,0.01,0.01,-0.82,-0.81,-0.82,1.0,2.0,10.0
46.0,47.0,46.4,1.0,-0.68,-0.19,-0.29,0.12,0.97,0.59,-1.02,0.65,0.03,1.0,2.0,10.0
49.0,49.0,49.0,0.99,-0.58,-0.57,-0.58,0.19,0.21,0.2,-0.79,-0.78,-0.78,1.0,3.0,10.0
46.0,48.0,47.5,0.99,-0.6,-0.59,-0.59,0.34,0.37,0.36,-0.72,-0.71,-0.71,1.0,2.0,10.0
47.0,48.0,47.83,1.0,0.56,0.58,0.57,0.01,0.02,0.01,-0.82,-0.81,-0.82,1.0,2.0,10.0
48.0,49.0,48.67,1.0,-0.86,1.22,0.02,-0.2,1.33,0.74,-0.81,0.22,-0.26,1.0,1.0,10.0
49.0,50.0,49.67,1.02,-1.11,1.03,0.23,-0.52,1.5,0.52,-1.14,1.17,-0.15,1.0,2.0,10.0
47.0,47.0,47.0,1.0,0.57,0.58,0.58,0.0,0.01,0.01,-0.82,-0.81,-0.82,1.0,2.0,10.0
82.0,84.0,82.8,0.99,0.34,0.34,0.34,-0.25,-0.24,-0.25,-0.91,-0.9,-0.9,0.0,5.0,5.0
77.0,90.0,83.0,1.01,0.24,0.26,0.25,0.34,0.37,0.36,0.9,0.91,0.91,0.0,5.0,5.0
73.0,77.0,75.5,0.99,-0.39,-0.38,-0.39,-0.16,-0.15,-0.15,-0.9,-0.9,-0.9,0.0,5.0,5.0
81.0,84.0,82.33,1.0,0.33,0.34,0.34,-0.25,-0.24,-0.25,-0.91,-0.9,-0.9,0.0,5.0,5.0
81.0,82.0,81.14,1.0,-0.92,-0.77,-0.83,0.34,0.68,0.55,-0.22,0.05,-0.07,0.0,0.0,5.0
72.0,77.0,75.4,0.99,-0.39,-0.38,-0.39,-0.16,-0.15,-0.15,-0.9,-0.89,-0.9,0.0,5.0,5.0
79.0,84.0,81.0,1.0,0.17,0.18,0.18,-0.64,-0.63,-0.64,0.75,0.76,0.75,0.0,0.0,5.0
82.0,84.0,82.5,1.0,0.41,0.42,0.42,0.16,0.17,0.16,-0.9,-0.88,-0.89,0.0,5.0,5.0
72.0,73.0,72.83,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,0.0,5.0,5.0
70.0,72.0,70.33,1.01,0.24,0.25,0.24,0.34,0.37,0.36,0.9,0.91,0.91,0.0,5.0,5.0
73.0,77.0,75.5,0.99,-0.39,-0.38,-0.39,-0.16,-0.15,-0.15,-0.9,-0.89,-0.9,0.0,5.0,5.0
69.0,74.0,70.8,0.98,-0.75,-0.23,-0.42,-0.88,0.78,-0.51,-0.94,0.85,0.17,0.0,0.0,5.0
74.0,76.0,75.0,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,0.0,5.0,5.0
77.0,79.0,77.67,0.99,-0.39,-0.39,-0.39,-0.16,-0.15,-0.15,-0.9,-0.89,-0.9,0.0,5.0,5.0
85.0,86.0,85.5,1.01,0.25,0.25,0.25,0.34,0.34,0.34,0.91,0.92,0.91,0.0,5.0,5.0
69.0,87.0,79.6,1.0,-0.82,-0.75,-0.77,0.17,0.67,0.57,-0.6,0.1,-0.18,0.0,0.0,5.0
69.0,72.0,70.0,1.0,0.49,0.49,0.49,-0.19,-0.19,-0.19,0.85,0.86,0.86,1.0,2.0,5.0
73.0,73.0,73.0,0.99,-0.32,-0.31,-0.31,0.27,0.29,0.28,-0.9,-0.9,-0.9,1.0,2.0,5.0
73.0,76.0,74.17,0.99,-0.74,-0.74,-0.74,-0.46,-0.46,-0.46,0.47,0.48,0.48,1.0,2.0,5.0
74.0,95.0,83.17,1.01,-0.6,1.13,-0.29,-0.97,0.09,-0.06,-0.91,0.91,-0.64,1.0,2.0,5.0
76.0,77.0,76.43,1.0,0.26,0.26,0.26,0.97,0.97,0.97,-0.05,-0.05,-0.05,1.0,3.0,5.0
77.0,79.0,77.83,1.01,0.26,0.27,0.27,0.97,0.97,0.97,-0.07,-0.06,-0.06,1.0,3.0,5.0
77.0,79.0,77.83,1.0,0.42,0.43,0.42,-0.17,-0.15,-0.16,-0.89,-0.88,-0.89,1.0,2.0,5.0
78.0,80.0,79.17,1.01,0.2,0.2,0.2,0.98,0.99,0.98,-0.05,-0.05,-0.05,1.0,3.0,5.0
74.0,77.0,75.17,1.0,0.16,0.16,0.16,-0.53,-0.53,-0.53,0.83,0.84,0.84,1.0,2.0,5.0
69.0,78.0,72.33,1.0,-0.29,-0.29,-0.29,-0.83,-0.83,-0.83,0.46,0.46,0.46,1.0,2.0,5.0
75.0,77.0,76.33,0.99,-0.21,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,1.0,2.0,5.0
75.0,83.0,78.5,1.0,0.27,0.27,0.27,-0.93,-0.92,-0.93,0.25,0.26,0.25,1.0,2.0,5.0
74.0,77.0,75.2,1.01,0.27,0.28,0.27,0.3,0.3,0.3,0.92,0.92,0.92,1.0,3.0,5.0
71.0,79.0,75.17,0.99,-0.29,-0.29,-0.29,0.65,0.66,0.65,-0.69,-0.69,-0.69,1.0,2.0,5.0
76.0,82.0,78.4,0.99,-0.19,-0.19,-0.19,-0.97,-0.97,-0.97,-0.06,-0.06,-0.06,1.0,2.0,5.0
73.0,77.0,74.5,0.99,-0.3,-0.29,-0.29,0.65,0.66,0.66,-0.69,-0.68,-0.69,1.0,2.0,5.0
71.0,76.0,73.2,0.99,-0.32,-0.31,-0.31,0.26,0.28,0.27,-0.9,-0.9,-0.9,1.0,2.0,5.0
74.0,79.0,77.0,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.08,-0.07,-0.07,1.0,1.0,5.0
77.0,84.0,78.83,1.0,-0.1,-0.09,-0.09,0.25,0.28,0.27,-0.96,-0.95,-0.95,1.0,2.0,5.0
74.0,77.0,76.0,0.99,-0.39,-0.39,-0.39,-0.16,-0.15,-0.16,-0.9,-0.89,-0.9,1.0,2.0,5.0
69.0,76.0,71.17,0.99,-0.41,-0.4,-0.4,0.14,0.15,0.14,-0.9,-0.89,-0.9,1.0,2.0,5.0
71.0,73.0,71.67,1.0,0.24,0.24,0.24,0.97,0.98,0.98,-0.03,-0.02,-0.02,1.0,2.0,5.0
75.0,77.0,76.5,1.0,0.17,0.18,0.18,-0.64,-0.63,-0.63,0.75,0.76,0.76,1.0,2.0,5.0
76.0,84.0,79.0,0.99,-0.19,-0.19,-0.19,-0.98,-0.97,-0.97,-0.06,-0.05,-0.06,1.0,2.0,5.0
83.0,88.0,84.83,0.98,-0.37,0.31,-0.09,-0.99,-0.53,-0.91,-0.91,0.11,-0.15,1.0,2.0,5.0
74.0,77.0,75.17,0.99,-0.74,-0.74,-0.74,-0.47,-0.46,-0.46,0.48,0.48,0.48,1.0,2.0,5.0
77.0,79.0,77.5,1.01,0.26,0.27,0.27,0.97,0.97,0.97,-0.07,-0.06,-0.06,1.0,3.0,5.0
78.0,79.0,78.6,1.0,0.2,0.2,0.2,0.98,0.99,0.98,-0.05,-0.05,-0.05,1.0,3.0,5.0
76.0,77.0,76.5,0.99,-0.21,-0.2,-0.2,-0.95,-0.94,-0.94,0.23,0.24,0.23,1.0,2.0,5.0
77.0,78.0,77.2,0.99,0.45,0.46,0.46,-0.42,-0.41,-0.42,-0.79,-0.78,-0.78,1.0,3.0,5.0
77.0,80.0,78.8,1.01,0.26,0.27,0.27,0.96,0.97,0.97,-0.07,-0.06,-0.07,1.0,3.0,5.0
75.0,79.0,76.6,0.99,-0.37,-0.36,-0.36,0.16,0.18,0.17,-0.91,-0.9,-0.91,1.0,2.0,5.0
73.0,73.0,73.0,0.99,-0.3,-0.29,-0.29,0.65,0.66,0.66,-0.69,-0.68,-0.69,1.0,2.0,5.0
77.0,85.0,81.33,0.99,-0.32,-0.31,-0.31,0.26,0.29,0.27,-0.91,-0.9,-0.9,1.0,2.0,5.0
71.0,79.0,72.8,1.0,0.46,0.46,0.46,-0.81,-0.8,-0.81,-0.36,-0.34,-0.35,0.0,5.0,30.0
67.0,68.0,67.8,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
67.0,68.0,67.2,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
71.0,73.0,72.0,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.38,-0.36,-0.37,0.0,5.0,30.0
67.0,74.0,70.8,1.0,-0.1,-0.1,-0.1,0.54,0.55,0.54,-0.84,-0.84,-0.84,0.0,5.0,30.0
70.0,77.0,72.83,1.0,0.74,0.74,0.74,0.52,0.53,0.52,-0.43,-0.42,-0.43,0.0,5.0,30.0
67.0,69.0,67.83,1.0,-0.28,-0.28,-0.28,-0.23,-0.22,-0.22,-0.94,-0.93,-0.93,0.0,5.0,30.0
68.0,70.0,69.4,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.9,-0.9,0.0,0.0,30.0
70.0,74.0,72.0,1.0,0.42,0.43,0.43,-0.73,-0.72,-0.73,-0.54,-0.53,-0.53,0.0,5.0,30.0
70.0,71.0,70.4,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.63,-0.62,-0.62,0.0,5.0,30.0
68.0,70.0,68.67,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,0.0,0.0,30.0
71.0,76.0,73.5,1.0,-0.1,-0.09,-0.1,0.54,0.55,0.55,-0.84,-0.84,-0.84,0.0,5.0,30.0
69.0,76.0,71.83,1.0,-0.1,-0.1,-0.1,0.54,0.55,0.55,-0.84,-0.84,-0.84,0.0,5.0,30.0
67.0,68.0,67.17,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
69.0,69.0,69.0,1.0,0.07,0.08,0.07,-0.43,-0.42,-0.43,-0.91,-0.9,-0.9,0.0,0.0,30.0
68.0,68.0,68.0,1.0,-0.68,-0.67,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,30.0
67.0,68.0,67.67,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.39,-0.37,-0.38,0.0,5.0,30.0
72.0,79.0,75.33,1.0,0.17,0.18,0.17,-0.62,-0.62,-0.62,-0.77,-0.76,-0.76,1.0,2.0,30.0
64.0,66.0,64.83,1.0,-0.14,-0.14,-0.14,0.37,0.38,0.38,-0.92,-0.92,-0.92,1.0,2.0,30.0
67.0,68.0,67.2,1.0,-0.1,-0.1,-0.1,0.42,0.43,0.42,-0.91,-0.9,-0.9,1.0,2.0,30.0
70.0,71.0,70.5,1.0,-0.35,-0.35,-0.35,0.17,0.18,0.18,-0.93,-0.92,-0.92,1.0,1.0,30.0
84.0,92.0,86.2,1.0,-0.3,-0.3,-0.3,0.11,0.11,0.11,-0.95,-0.95,-0.95,1.0,3.0,30.0
66.0,67.0,66.33,1.0,-0.11,-0.1,-0.1,0.43,0.44,0.43,-0.9,-0.9,-0.9,1.0,1.0,30.0
66.0,69.0,66.67,1.0,-0.11,-0.1,-0.1,0.42,0.43,0.43,-0.91,-0.9,-0.9,1.0,2.0,30.0
75.0,77.0,75.8,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,3.0,30.0
70.0,72.0,71.4,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,1.0,30.0
74.0,84.0,80.0,1.0,-0.1,-0.09,-0.1,0.4,0.4,0.4,-0.92,-0.91,-0.92,1.0,3.0,30.0
69.0,87.0,77.29,1.0,0.81,0.83,0.82,0.28,0.29,0.29,-0.51,-0.49,-0.5,1.0,2.0,30.0
67.0,68.0,67.17,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,1.0,1.0,30.0
61.0,63.0,62.17,1.0,-0.03,-0.03,-0.03,-0.02,-0.02,-0.02,-1.0,-1.0,-1.0,1.0,2.0,30.0
76.0,77.0,76.8,1.0,0.17,0.18,0.17,-0.63,-0.61,-0.62,-0.77,-0.76,-0.76,1.0,2.0,30.0
73.0,77.0,75.33,1.0,-0.1,-0.09,-0.1,0.4,0.4,0.4,-0.92,-0.91,-0.91,1.0,2.0,30.0
67.0,68.0,67.57,0.99,-0.27,-0.26,-0.27,-0.55,-0.53,-0.54,-0.79,-0.78,-0.79,0.0,0.0,17.0
60.0,62.0,61.0,0.99,-0.28,-0.27,-0.27,0.22,0.23,0.23,-0.93,-0.92,-0.93,0.0,0.0,17.0
62.0,67.0,64.5,0.99,-0.31,-0.28,-0.3,-0.14,-0.1,-0.12,-0.96,-0.92,-0.94,0.0,0.0,17.0
67.0,74.0,70.43,1.0,0.49,0.5,0.5,0.11,0.12,0.12,-0.86,-0.85,-0.86,1.0,2.0,17.0
54.0,57.0,55.0,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.86,-0.84,-0.85,1.0,2.0,17.0
69.0,75.0,71.0,1.0,0.49,0.5,0.49,0.11,0.12,0.12,-0.86,-0.85,-0.86,1.0,2.0,17.0
63.0,64.0,63.8,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,1.0,3.0,17.0
65.0,68.0,66.2,0.99,-0.38,-0.37,-0.38,0.34,0.36,0.35,-0.85,-0.84,-0.85,1.0,2.0,17.0
80.0,84.0,82.0,0.99,-0.24,-0.23,-0.23,-0.21,-0.2,-0.21,-0.95,-0.93,-0.94,1.0,3.0,17.0
66.0,67.0,66.17,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.22,-0.93,-0.92,-0.92,1.0,1.0,17.0
65.0,66.0,65.67,0.99,-0.36,-0.35,-0.36,0.39,0.4,0.4,-0.84,-0.83,-0.84,1.0,2.0,17.0
69.0,75.0,70.33,0.99,-0.23,-0.21,-0.22,-0.26,-0.24,-0.25,-0.94,-0.93,-0.94,1.0,3.0,17.0
70.0,73.0,71.5,0.99,-0.2,-0.18,-0.2,-0.3,-0.26,-0.28,-0.95,-0.92,-0.93,1.0,3.0,17.0
66.0,68.0,67.17,0.99,-0.27,-0.26,-0.27,-0.56,-0.54,-0.55,-0.79,-0.77,-0.78,1.0,2.0,17.0
67.0,68.0,67.33,0.99,-0.27,-0.26,-0.27,-0.55,-0.54,-0.55,-0.79,-0.78,-0.78,1.0,2.0,17.0
65.0,66.0,65.4,0.99,-0.37,-0.36,-0.36,0.4,0.41,0.4,-0.83,-0.83,-0.83,1.0,2.0,17.0
72.0,78.0,75.83,1.0,0.49,0.5,0.5,0.12,0.13,0.12,-0.86,-0.85,-0.86,1.0,3.0,17.0
53.0,61.0,58.5,1.0,-0.88,0.2,-0.03,-1.3,-0.63,-0.78,-0.71,0.57,0.04,1.0,2.0,17.0
54.0,55.0,54.17,1.0,0.57,0.58,0.57,-0.44,-0.37,-0.4,-0.73,-0.7,-0.71,0.0,0.0,6.0
53.0,58.0,56.0,1.01,-0.13,-0.1,-0.12,0.96,1.01,0.98,-0.21,-0.14,-0.18,0.0,0.0,6.0
54.0,58.0,55.83,0.99,-0.3,-0.29,-0.3,-0.43,-0.4,-0.41,0.85,0.87,0.86,0.0,5.0,6.0
50.0,54.0,52.67,1.0,0.4,0.41,0.4,0.2,0.21,0.2,-0.9,-0.89,-0.89,0.0,5.0,6.0
67.0,78.0,75.71,1.0,-0.41,-0.36,-0.38,0.77,0.83,0.81,0.42,0.5,0.46,0.0,0.0,6.0
50.0,51.0,50.33,1.01,-1.05,0.02,-0.21,-0.95,0.65,0.29,-1.12,-0.21,-0.92,0.0,0.0,6.0
50.0,58.0,52.83,1.0,0.29,0.3,0.29,0.1,0.13,0.11,-0.96,-0.94,-0.95,0.0,0.0,6.0
53.0,56.0,55.0,1.0,-0.67,-0.66,-0.66,0.13,0.15,0.14,-0.75,-0.73,-0.74,0.0,5.0,6.0
52.0,55.0,53.4,1.02,-0.7,0.61,0.32,-1.34,1.05,0.39,-1.36,-0.29,-0.79,0.0,0.0,6.0
53.0,57.0,54.0,1.0,0.4,0.41,0.4,0.19,0.22,0.2,-0.9,-0.88,-0.89,0.0,5.0,6.0
54.0,56.0,55.33,0.99,0.15,0.16,0.15,-0.89,-0.87,-0.88,0.42,0.44,0.43,0.0,0.0,6.0
55.0,61.0,57.86,1.01,-0.14,-0.1,-0.11,0.96,1.02,0.98,-0.24,-0.15,-0.18,0.0,0.0,6.0
51.0,55.0,53.6,1.0,0.39,0.4,0.4,0.2,0.21,0.2,-0.9,-0.89,-0.89,0.0,5.0,6.0
50.0,50.0,50.0,0.99,0.62,0.64,0.63,-0.76,-0.76,-0.76,0.09,0.11,0.1,0.0,5.0,6.0
55.0,68.0,59.6,1.01,-0.63,0.65,0.55,-1.02,0.27,0.19,-1.09,0.34,-0.76,0.0,0.0,6.0
54.0,55.0,54.5,1.0,0.4,0.41,0.41,0.21,0.25,0.22,-0.9,-0.88,-0.89,0.0,5.0,6.0
52.0,54.0,52.67,1.0,-0.67,-0.65,-0.66,0.14,0.15,0.14,-0.75,-0.73,-0.74,0.0,5.0,6.0
52.0,56.0,53.67,1.0,-0.67,-0.66,-0.66,0.14,0.15,0.15,-0.75,-0.73,-0.74,0.0,5.0,6.0
52.0,56.0,54.0,0.99,-0.3,-0.29,-0.29,-0.42,-0.41,-0.42,0.85,0.86,0.85,0.0,5.0,6.0
58.0,59.0,58.17,1.0,-0.57,-0.56,-0.57,0.05,0.07,0.06,-0.83,-0.82,-0.82,0.0,5.0,6.0
59.0,67.0,63.8,1.0,-0.34,0.32,-0.17,0.46,1.3,0.9,-0.62,0.15,-0.31,0.0,0.0,6.0
54.0,56.0,54.4,1.0,0.53,0.55,0.54,-0.19,-0.17,-0.18,-0.83,-0.81,-0.82,0.0,0.0,6.0
56.0,58.0,57.2,1.0,-0.32,-0.3,-0.32,-0.38,-0.34,-0.35,0.86,0.98,0.88,1.0,2.0,6.0
57.0,58.0,57.14,0.99,-0.32,-0.32,-0.32,-0.34,-0.33,-0.33,0.88,0.88,0.88,1.0,2.0,6.0
54.0,55.0,54.14,1.0,-0.67,-0.65,-0.66,0.22,0.24,0.23,-0.73,-0.71,-0.72,1.0,2.0,6.0
53.0,55.0,54.5,1.0,0.24,0.27,0.24,-0.02,0.03,-0.02,-1.03,-0.97,-0.97,1.0,2.0,6.0
52.0,55.0,53.33,1.0,0.55,0.56,0.55,0.04,0.06,0.05,-0.84,-0.83,-0.83,1.0,2.0,6.0
57.0,60.0,59.0,0.99,-0.31,-0.31,-0.31,-0.37,-0.37,-0.37,0.86,0.87,0.87,1.0,2.0,6.0
55.0,55.0,55.0,1.0,-0.47,-0.46,-0.47,-0.06,-0.03,-0.03,-0.89,-0.84,-0.89,1.0,2.0,6.0
49.0,52.0,50.17,1.0,-0.67,-0.65,-0.65,0.24,0.25,0.25,-0.73,-0.71,-0.72,1.0,3.0,6.0
50.0,55.0,51.67,1.0,-0.87,-0.85,-0.86,-0.46,-0.44,-0.45,-0.24,-0.23,-0.24,1.0,2.0,6.0
52.0,66.0,54.67,1.0,0.66,0.68,0.67,0.45,0.48,0.45,-0.6,-0.59,-0.59,1.0,3.0,6.0
55.0,59.0,57.33,1.0,0.67,0.69,0.68,0.31,0.62,0.45,-0.64,-0.52,-0.59,1.0,2.0,6.0
54.0,57.0,55.33,1.0,-0.49,-0.46,-0.46,-0.05,-0.03,-0.04,-0.89,-0.87,-0.89,1.0,2.0,6.0
52.0,53.0,52.8,1.0,0.31,0.33,0.32,0.19,0.21,0.2,-0.94,-0.92,-0.93,1.0,2.0,6.0
50.0,54.0,52.17,1.0,0.28,0.3,0.29,0.1,0.12,0.11,-0.96,-0.94,-0.95,1.0,2.0,6.0
51.0,53.0,52.0,1.0,-0.87,-0.85,-0.86,-0.46,-0.44,-0.45,-0.25,-0.23,-0.24,1.0,2.0,6.0
52.0,52.0,52.0,0.99,-0.29,-0.29,-0.29,-0.43,-0.43,-0.43,0.84,0.85,0.85,1.0,2.0,6.0
50.0,55.0,52.57,1.0,0.28,0.3,0.29,0.1,0.12,0.11,-0.96,-0.94,-0.95,1.0,2.0,6.0
53.0,56.0,54.67,0.99,-0.29,-0.28,-0.29,-0.43,-0.42,-0.43,0.84,0.86,0.85,1.0,2.0,6.0
51.0,57.0,53.2,1.0,0.52,0.53,0.53,-0.16,-0.14,-0.15,-0.84,-0.83,-0.84,1.0,2.0,6.0
52.0,60.0,57.4,1.0,0.66,0.68,0.67,0.36,0.44,0.43,-0.64,-0.6,-0.6,1.0,2.0,6.0
